telemetry_id,satellite_id,timestamp,temperature_c,power_usage_w,signal_strength_dbm,data_rate_mbps,storage_utilization_pct,voltage_v,solar_flux_w_m2,operational_status,is_anomaly,year
TLM-0081133,SAT-0076943,2019-08-05,23.3,1144.7,-85.5,404.6,48.8,27.85,1311.8,Nominal,False,2019
TLM-0081134,SAT-0007277,1972-09-14,32.5,1407.3,-75.0,143.5,38.6,28.29,1338.1,Nominal,False,1972
TLM-0081135,SAT-0015587,2023-06-25,43.6,995.4,-103.8,538.7,81.6,28.14,1374.0,Nominal,False,2023
TLM-0081136,SAT-0011778,2010-10-05,37.0,568.0,-84.6,604.1,31.7,28.24,1370.2,Failed,False,2010
TLM-0081137,SAT-0060003,2018-08-25,32.8,483.9,-98.5,107.9,33.7,28.58,1352.7,Nominal,False,2018
TLM-0081138,SAT-0029867,1982-11-27,39.7,1949.4,-98.3,318.2,21.5,27.98,1400.9,Failed,False,1982
TLM-0081139,SAT-0059546,2016-01-10,25.8,644.7,-107.5,178.1,57.6,27.85,1292.2,Nominal,False,2016
TLM-0081140,SAT-0014421,1991-05-05,44.0,749.7,-101.9,1026.7,65.9,27.93,1375.3,Nominal,False,1991
TLM-0081141,SAT-0033640,1996-07-16,32.7,808.2,-71.3,140.5,26.2,27.96,1343.9,Nominal,False,1996
TLM-0081142,SAT-0076625,1995-02-05,25.3,1949.4,-96.7,153.0,56.8,28.32,1348.1,Nominal,False,1995
TLM-0081143,SAT-0019740,1999-12-19,26.5,1124.8,-82.9,514.6,54.5,28.41,1386.1,Nominal,False,1999
TLM-0081144,SAT-0089664,2002-08-22,29.2,1073.1,-86.1,927.9,29.1,27.91,1285.4,Failed,False,2002
TLM-0081145,SAT-0083908,2018-06-21,29.1,1098.9,-90.3,98.3,29.6,27.98,1342.6,Nominal,False,2018
TLM-0081146,SAT-0021649,2016-01-15,30.3,1727.3,-94.7,1164.2,58.7,28.26,1297.7,Nominal,False,2016
TLM-0081147,SAT-0087591,2015-02-26,16.2,2014.0,-105.1,926.7,40.1,28.48,1312.0,Nominal,False,2015
TLM-0081148,SAT-0059442,1982-01-03,38.7,1007.7,-96.3,835.0,70.0,28.11,1285.3,Failed,False,1982
TLM-0081149,SAT-0002805,1977-11-05,15.5,1537.7,-83.3,1226.9,22.2,27.96,1387.1,Retired,False,1977
TLM-0081150,SAT-0070101,1989-02-17,17.9,1394.2,-93.7,1167.4,62.0,27.81,1304.6,Retired,False,1989
TLM-0081151,SAT-0048574,1990-03-13,28.1,1119.8,-73.3,319.7,28.6,27.95,1295.6,Nominal,False,1990
TLM-0081152,SAT-0070564,1993-12-20,21.9,1317.2,-79.2,1065.2,58.7,28.24,1371.5,Retired,False,1993
TLM-0081153,SAT-0045140,2024-06-03,24.4,891.2,-89.1,686.4,53.3,28.39,1321.9,Retired,False,2024
TLM-0081154,SAT-0036272,1981-02-17,40.0,401.4,-99.6,804.2,31.9,28.19,1340.0,Retired,False,1981
TLM-0081155,SAT-0085171,1990-12-14,34.6,992.1,-100.2,1165.2,22.8,27.99,1287.1,Nominal,False,1990
TLM-0081156,SAT-0047299,2017-05-02,29.5,1466.6,-73.2,482.9,53.6,28.09,1305.7,Nominal,False,2017
TLM-0081157,SAT-0017728,2017-10-17,41.0,1503.9,-72.2,1066.4,82.6,28.31,1383.9,Failed,False,2017
TLM-0081158,SAT-0000140,2017-01-03,22.9,443.9,-86.2,926.5,82.8,28.06,1400.6,Retired,False,2017
TLM-0081159,SAT-0014485,2004-07-12,19.1,1383.6,-86.6,276.9,74.7,28.58,1349.7,Retired,False,2004
TLM-0081160,SAT-0067931,1990-07-22,17.0,927.5,-75.9,1245.8,68.9,28.26,1400.4,Retired,False,1990
TLM-0081161,SAT-0061522,1977-09-25,18.1,461.7,-84.9,248.2,26.4,28.07,1324.9,Partially Operational,False,1977
TLM-0081162,SAT-0045041,1994-05-27,16.6,1255.4,-75.8,222.0,29.6,28.23,1369.4,Nominal,False,1994
TLM-0081163,SAT-0055027,2019-12-14,27.4,1707.6,-102.3,86.4,42.8,28.23,1376.9,Failed,False,2019
TLM-0081164,SAT-0024779,2011-11-06,21.5,1147.8,-94.3,936.0,28.8,27.99,1399.3,Retired,False,2011
TLM-0081165,SAT-0003304,2001-05-18,40.1,2053.7,-74.9,1138.0,77.9,27.92,1330.9,Retired,False,2001
TLM-0081166,SAT-0057131,2021-11-14,32.6,1354.0,-105.1,225.0,46.0,27.91,1283.1,Partially Operational,False,2021
TLM-0081167,SAT-0014438,2017-01-25,38.9,2288.8,-88.9,122.2,49.8,28.1,1324.9,Failed,False,2017
TLM-0081168,SAT-0007919,1978-01-24,38.6,989.0,-74.4,142.3,65.1,28.12,1290.9,Nominal,False,1978
TLM-0081169,SAT-0075182,1973-03-17,20.4,2022.6,-104.1,503.9,28.4,28.52,1337.2,Nominal,False,1973
TLM-0081170,SAT-0044579,2017-09-15,19.4,1097.1,-103.8,174.7,43.9,28.54,1405.2,Nominal,False,2017
TLM-0081171,SAT-0022572,1999-11-11,24.6,1978.5,-71.6,578.3,57.5,28.19,1326.0,Failed,False,1999
TLM-0081172,SAT-0084435,2004-08-15,44.9,413.3,-85.3,179.8,42.8,28.1,1386.0,Nominal,False,2004
TLM-0081173,SAT-0050659,2020-07-10,84.9,2688.6,-128.8,904.1,67.0,29.16,1405.0,Anomaly,True,2020
TLM-0081174,SAT-0002570,2016-12-16,17.2,1106.5,-96.0,1101.2,62.6,28.03,1374.5,Nominal,False,2016
TLM-0081175,SAT-0008237,2009-10-24,17.5,725.3,-70.4,158.4,20.8,28.37,1287.5,Nominal,False,2009
TLM-0081176,SAT-0084183,1990-12-03,26.4,484.9,-101.3,643.0,68.4,28.56,1389.5,Partially Operational,False,1990
TLM-0081177,SAT-0071488,1993-09-26,28.7,1296.0,-86.3,433.5,76.4,27.93,1337.0,Nominal,False,1993
TLM-0081178,SAT-0066123,1985-05-14,24.2,2375.0,-104.1,186.3,33.6,28.29,1281.1,Nominal,False,1985
TLM-0081179,SAT-0078784,2000-02-06,43.0,2064.0,-74.8,124.9,70.0,28.52,1368.5,Nominal,False,2000
TLM-0081180,SAT-0084630,1989-01-21,37.0,1278.4,-66.0,1184.4,69.6,28.28,1408.4,Nominal,False,1989
TLM-0081181,SAT-0045198,1996-04-02,22.9,2135.2,-85.7,237.7,49.9,28.06,1324.2,Nominal,False,1996
TLM-0081182,SAT-0005359,2017-06-14,35.7,2069.5,-74.3,330.8,49.8,28.15,1369.5,Retired,False,2017
TLM-0081183,SAT-0042058,1979-08-23,24.7,1782.1,-70.2,1070.2,56.2,28.29,1297.0,Nominal,False,1979
TLM-0081184,SAT-0019643,1987-11-19,34.5,1867.4,-92.9,886.9,65.0,27.88,1369.3,Nominal,False,1987
TLM-0081185,SAT-0076124,2003-04-14,29.9,516.1,-82.9,98.0,33.1,27.97,1317.6,Nominal,False,2003
TLM-0081186,SAT-0083105,2000-06-24,39.8,960.4,-108.4,877.9,74.1,28.53,1378.1,Nominal,False,2000
TLM-0081187,SAT-0071809,2002-03-17,33.3,1241.4,-102.3,232.2,22.1,27.89,1294.6,Nominal,False,2002
TLM-0081188,SAT-0014501,2017-09-01,43.0,2219.5,-74.9,828.4,32.3,28.34,1374.3,Nominal,False,2017
TLM-0081189,SAT-0011478,1979-11-12,44.4,1659.7,-72.0,202.0,30.7,28.37,1305.5,Nominal,False,1979
TLM-0081190,SAT-0050632,1995-03-21,41.2,1661.2,-108.6,60.8,71.3,28.44,1394.4,Retired,False,1995
TLM-0081191,SAT-0030176,2005-04-15,16.8,2358.1,-75.0,856.3,35.7,28.25,1292.6,Nominal,False,2005
TLM-0081192,SAT-0072802,2016-08-27,36.7,2313.8,-74.7,630.7,65.4,28.41,1381.1,Retired,False,2016
TLM-0081193,SAT-0008223,2019-10-22,36.5,1283.8,-65.2,236.9,82.5,28.46,1290.9,Nominal,False,2019
TLM-0081194,SAT-0051188,2000-08-11,26.0,859.5,-104.1,609.9,34.5,28.57,1390.2,Failed,False,2000
TLM-0081195,SAT-0065034,2024-09-15,15.1,418.3,-92.1,1150.1,74.1,28.55,1385.1,Nominal,False,2024
TLM-0081196,SAT-0063880,2016-02-10,25.3,1225.0,-75.0,828.2,42.4,28.27,1348.9,Nominal,False,2016
TLM-0081197,SAT-0078106,1978-11-26,42.6,736.7,-74.6,979.3,45.7,28.44,1410.0,Nominal,False,1978
TLM-0081198,SAT-0033567,1996-06-14,40.5,1329.6,-88.0,154.2,31.5,28.06,1336.4,Retired,False,1996
TLM-0081199,SAT-0058421,2016-03-01,40.9,2272.5,-104.2,1125.5,82.7,27.88,1403.6,Nominal,False,2016
TLM-0081200,SAT-0049458,2005-09-08,24.0,619.5,-78.0,341.4,62.0,28.46,1403.6,Failed,False,2005
TLM-0081201,SAT-0047063,2004-07-24,40.2,890.3,-68.7,55.6,35.1,28.04,1405.0,Retired,False,2004
TLM-0081202,SAT-0088477,2019-02-06,35.5,1036.3,-66.1,123.2,29.7,28.24,1384.0,Nominal,False,2019
TLM-0081203,SAT-0046510,2021-11-20,28.1,1817.7,-91.2,466.9,20.8,28.04,1332.7,Retired,False,2021
TLM-0081204,SAT-0021492,2023-10-17,33.4,2061.7,-67.8,262.0,48.2,28.4,1293.9,Nominal,False,2023
TLM-0081205,SAT-0050809,1997-03-08,21.4,1034.0,-71.7,341.2,65.5,28.23,1382.9,Nominal,False,1997
TLM-0081206,SAT-0016361,2006-05-14,43.9,562.7,-104.6,68.1,33.5,27.81,1285.9,Nominal,False,2006
TLM-0081207,SAT-0093774,2005-08-15,18.9,1726.8,-83.8,474.9,62.8,27.83,1419.3,Partially Operational,False,2005
TLM-0081208,SAT-0055624,2010-06-19,39.1,1905.2,-73.3,766.2,80.0,27.8,1382.5,Retired,False,2010
TLM-0081209,SAT-0024365,2014-05-27,38.9,2027.6,-74.0,51.3,52.0,28.1,1357.8,Nominal,False,2014
TLM-0081210,SAT-0050711,2009-04-16,15.8,820.4,-93.7,242.8,59.8,27.98,1355.3,Nominal,False,2009
TLM-0081211,SAT-0053802,2020-04-02,19.8,2180.1,-80.3,1067.2,59.7,28.38,1353.9,Retired,False,2020
TLM-0081212,SAT-0074800,2013-11-25,15.7,1549.6,-101.6,338.3,77.8,27.89,1349.4,Nominal,False,2013
TLM-0081213,SAT-0014955,1983-08-08,30.7,1917.9,-75.0,1011.8,24.4,28.07,1360.4,Partially Operational,False,1983
TLM-0081214,SAT-0034860,2008-02-08,25.1,927.8,-79.4,1123.5,71.3,28.45,1296.9,Nominal,False,2008
TLM-0081215,SAT-0084663,1977-01-02,36.7,500.3,-68.1,1010.3,47.2,28.15,1281.0,Nominal,False,1977
TLM-0081216,SAT-0029141,2023-07-24,32.4,499.9,-100.0,595.6,54.9,28.19,1345.0,Nominal,False,2023
TLM-0081217,SAT-0034591,2011-08-15,36.4,754.6,-108.9,825.0,36.8,28.19,1357.1,Partially Operational,False,2011
TLM-0081218,SAT-0057922,2009-09-15,25.6,1097.5,-67.6,481.9,51.6,28.37,1304.0,Nominal,False,2009
TLM-0081219,SAT-0040126,1976-04-14,34.4,1494.4,-71.3,532.5,75.3,28.07,1416.9,Nominal,False,1976
TLM-0081220,SAT-0022757,2019-07-24,37.5,1438.0,-101.8,199.6,65.6,28.14,1367.7,Retired,False,2019
TLM-0081221,SAT-0048184,2015-04-13,44.4,730.8,-94.2,577.4,53.0,28.55,1348.9,Retired,False,2015
TLM-0081222,SAT-0056483,1997-04-11,28.1,796.6,-71.0,569.2,26.4,27.93,1393.2,Retired,False,1997
TLM-0081223,SAT-0053157,2004-07-19,24.4,805.8,-102.9,1083.9,61.3,27.93,1291.2,Nominal,False,2004
TLM-0081224,SAT-0040443,1987-10-14,24.7,2357.1,-95.4,61.7,36.3,27.92,1298.9,Partially Operational,False,1987
TLM-0081225,SAT-0008958,2018-07-22,22.8,1262.2,-78.1,1210.5,32.8,27.98,1292.3,Retired,False,2018
TLM-0081226,SAT-0056849,2020-12-10,19.4,1264.3,-84.0,168.9,73.4,27.93,1311.5,Nominal,False,2020
TLM-0081227,SAT-0060754,2020-12-20,42.6,851.6,-82.2,898.9,28.4,28.24,1317.8,Partially Operational,False,2020
TLM-0081228,SAT-0027779,1986-02-24,22.3,930.7,-85.7,800.5,33.3,28.3,1419.1,Nominal,False,1986
TLM-0081229,SAT-0021559,2006-04-09,36.1,1702.0,-89.2,1018.9,25.8,28.29,1369.4,Nominal,False,2006
TLM-0081230,SAT-0087468,1968-12-22,36.8,1421.3,-74.5,52.3,81.4,28.22,1292.6,Retired,False,1968
TLM-0081231,SAT-0014214,1997-10-21,36.1,2022.6,-105.8,405.7,43.2,28.2,1348.5,Failed,False,1997
TLM-0081232,SAT-0074585,2011-02-23,39.6,1062.0,-100.5,1055.5,74.5,28.56,1346.0,Nominal,False,2011
TLM-0081233,SAT-0030158,2012-05-12,23.8,2339.6,-83.0,931.3,65.2,28.54,1329.6,Nominal,False,2012
TLM-0081234,SAT-0090743,2004-11-16,19.0,1561.7,-106.6,339.5,78.1,27.83,1326.0,Nominal,False,2004
TLM-0081235,SAT-0074333,2004-02-23,41.9,2213.5,-108.7,176.1,55.9,28.5,1308.4,Failed,False,2004
TLM-0081236,SAT-0058979,1998-08-28,40.2,2288.5,-86.4,690.7,49.0,28.1,1312.2,Retired,False,1998
TLM-0081237,SAT-0032859,2022-12-02,36.5,1694.9,-108.1,511.8,72.5,28.08,1410.4,Nominal,False,2022
TLM-0081238,SAT-0046796,2000-04-23,25.6,1145.0,-110.0,136.9,34.5,28.37,1282.5,Failed,False,2000
TLM-0081239,SAT-0025284,1984-01-18,25.6,1832.7,-89.6,972.5,44.2,28.55,1417.3,Nominal,False,1984
TLM-0081240,SAT-0073759,1975-03-19,26.6,1834.3,-88.4,185.6,47.4,28.21,1334.8,Retired,False,1975
TLM-0081241,SAT-0031518,2015-06-21,40.6,1629.1,-92.2,585.4,46.9,28.4,1313.6,Nominal,False,2015
TLM-0081242,SAT-0070488,2016-12-05,28.6,2107.6,-84.2,906.7,35.5,28.33,1334.2,Nominal,False,2016
TLM-0081243,SAT-0025178,2015-12-24,32.1,1459.6,-81.4,130.3,24.0,28.57,1419.5,Partially Operational,False,2015
TLM-0081244,SAT-0006872,2000-06-04,22.0,1686.4,-96.3,677.0,29.4,28.41,1360.5,Nominal,False,2000
TLM-0081245,SAT-0064189,1999-07-08,28.4,1453.9,-108.6,927.5,61.4,28.57,1387.3,Retired,False,1999
TLM-0081246,SAT-0062788,1966-10-17,36.8,1199.1,-102.9,752.0,29.0,27.92,1356.6,Nominal,False,1966
TLM-0081247,SAT-0014092,1973-06-26,78.4,3275.1,-108.1,149.6,52.9,26.33,1324.4,Anomaly,True,1973
TLM-0081248,SAT-0088250,2021-07-17,22.9,1004.3,-106.1,999.4,76.7,27.91,1329.0,Retired,False,2021
TLM-0081249,SAT-0082670,2015-02-17,24.4,476.1,-95.9,675.7,63.0,28.18,1318.0,Retired,False,2015
TLM-0081250,SAT-0092972,1961-01-17,31.2,1366.5,-69.1,638.3,42.6,28.47,1328.5,Retired,False,1961
TLM-0081251,SAT-0021572,2014-12-26,17.2,1829.5,-67.7,1185.4,29.8,28.37,1364.2,Nominal,False,2014
TLM-0081252,SAT-0055129,2004-12-09,41.1,840.1,-100.6,87.8,25.6,27.95,1297.7,Nominal,False,2004
TLM-0081253,SAT-0050048,2019-02-23,24.6,1945.1,-93.3,1236.2,51.8,28.0,1382.0,Retired,False,2019
TLM-0081254,SAT-0038997,2011-11-23,29.3,2030.1,-100.9,1069.6,55.2,28.2,1286.9,Nominal,False,2011
TLM-0081255,SAT-0054867,2019-01-24,35.3,1825.5,-98.9,659.4,84.2,27.87,1372.5,Nominal,False,2019
TLM-0081256,SAT-0086853,1986-01-01,27.8,1482.4,-92.2,702.1,31.2,27.94,1397.4,Retired,False,1986
TLM-0081257,SAT-0057469,2009-06-23,39.1,1464.7,-109.2,153.6,27.7,28.38,1344.4,Retired,False,2009
TLM-0081258,SAT-0020104,1988-12-02,79.5,3142.3,-118.0,1180.6,59.5,28.87,1318.9,Anomaly,True,1988
TLM-0081259,SAT-0075423,2009-02-25,41.3,1237.1,-68.3,713.7,37.1,28.3,1323.7,Failed,False,2009
TLM-0081260,SAT-0003409,2014-05-24,35.5,1029.0,-74.3,888.0,72.4,28.19,1283.5,Nominal,False,2014
TLM-0081261,SAT-0064701,2000-04-02,32.8,1128.2,-66.3,640.9,75.7,28.38,1346.1,Nominal,False,2000
TLM-0081262,SAT-0029419,2018-12-18,31.2,1628.2,-72.1,189.5,32.7,28.4,1396.3,Failed,False,2018
TLM-0081263,SAT-0007698,2021-01-11,18.0,1532.0,-77.2,428.4,33.1,28.13,1375.3,Failed,False,2021
TLM-0081264,SAT-0069176,2018-03-05,29.4,571.1,-94.6,1246.2,39.3,28.06,1372.2,Retired,False,2018
TLM-0081265,SAT-0050556,2003-01-19,33.8,1700.5,-76.0,262.7,61.8,28.19,1284.0,In Testing,False,2003
TLM-0081266,SAT-0027229,1996-07-22,20.2,2171.8,-73.1,693.4,58.5,28.02,1280.4,Nominal,False,1996
TLM-0081267,SAT-0070886,2003-05-01,37.8,585.4,-73.7,419.0,83.0,27.9,1294.5,Nominal,False,2003
TLM-0081268,SAT-0044706,2024-10-06,43.8,2118.6,-108.6,1231.2,77.0,28.29,1412.9,Nominal,False,2024
TLM-0081269,SAT-0034845,2007-03-17,20.8,1555.9,-69.8,1218.6,84.4,28.53,1310.3,Nominal,False,2007
TLM-0081270,SAT-0058898,2012-08-19,33.1,914.3,-96.1,976.6,50.4,28.07,1384.0,Retired,False,2012
TLM-0081271,SAT-0040460,2012-04-22,36.0,1255.0,-70.7,382.3,50.6,28.34,1314.5,Nominal,False,2012
TLM-0081272,SAT-0063132,2004-05-08,28.6,1883.9,-96.9,400.6,58.3,28.13,1405.9,Failed,False,2004
TLM-0081273,SAT-0033379,2022-12-02,27.7,2345.5,-88.3,1051.4,34.7,27.95,1419.9,Nominal,False,2022
TLM-0081274,SAT-0001986,2013-11-20,28.4,1130.6,-100.7,762.1,21.5,27.85,1325.1,Nominal,False,2013
TLM-0081275,SAT-0091857,2006-07-13,41.5,991.3,-72.1,1199.3,83.4,28.02,1337.2,Nominal,False,2006
TLM-0081276,SAT-0082294,2021-02-27,19.0,1781.8,-104.2,908.6,70.8,28.36,1337.6,Nominal,False,2021
TLM-0081277,SAT-0021697,2011-09-21,33.3,1076.2,-71.2,1246.5,80.9,28.6,1380.0,Retired,False,2011
TLM-0081278,SAT-0045192,1985-09-09,20.4,2366.5,-74.0,499.0,49.5,28.07,1358.4,Retired,False,1985
TLM-0081279,SAT-0015523,1996-10-27,35.4,2181.7,-79.0,1002.5,67.0,28.54,1349.8,Retired,False,1996
TLM-0081280,SAT-0066583,2004-08-11,16.6,1750.3,-86.9,1182.3,53.9,28.33,1356.7,Retired,False,2004
TLM-0081281,SAT-0062734,2022-05-07,30.9,1472.6,-65.8,299.2,31.8,28.51,1305.8,Nominal,False,2022
TLM-0081282,SAT-0073737,2020-03-25,35.9,838.9,-93.6,285.0,26.7,27.85,1293.9,Retired,False,2020
TLM-0081283,SAT-0023532,1962-11-28,30.0,1158.2,-91.7,1153.7,48.4,28.02,1399.3,Failed,False,1962
TLM-0081284,SAT-0090212,2024-09-13,24.1,1811.0,-104.3,933.9,72.6,28.6,1288.4,In Testing,False,2024
TLM-0081285,SAT-0044911,2010-05-20,15.1,1723.5,-72.6,1132.5,60.0,28.52,1400.1,Nominal,False,2010
TLM-0081286,SAT-0051966,2013-11-27,38.7,821.1,-101.0,330.9,37.9,27.87,1304.3,Nominal,False,2013
TLM-0081287,SAT-0055469,1989-06-04,66.3,2986.7,-136.3,229.3,97.3,29.87,1396.2,Anomaly,True,1989
TLM-0081288,SAT-0081207,2015-03-25,26.6,1414.8,-89.7,932.3,29.3,28.53,1310.2,Nominal,False,2015
TLM-0081289,SAT-0007311,1998-05-21,42.0,2281.8,-88.7,640.2,28.4,27.95,1304.0,Nominal,False,1998
TLM-0081290,SAT-0051612,2007-12-09,32.1,1169.7,-67.2,425.8,53.3,28.1,1399.6,Failed,False,2007
TLM-0081291,SAT-0006883,2024-11-07,41.1,558.0,-107.7,575.7,72.8,28.45,1356.8,Nominal,False,2024
TLM-0081292,SAT-0065466,2015-09-02,78.7,3156.6,-111.0,74.6,92.1,25.15,1400.5,Anomaly,True,2015
TLM-0081293,SAT-0058999,1980-05-21,43.3,1040.0,-72.7,272.4,49.7,28.58,1411.7,Nominal,False,1980
TLM-0081294,SAT-0000958,1996-05-26,42.0,523.1,-82.1,1149.8,32.0,27.95,1393.4,Nominal,False,1996
TLM-0081295,SAT-0016443,2015-08-17,23.3,1434.0,-74.8,204.9,60.8,28.46,1378.5,Retired,False,2015
TLM-0081296,SAT-0078532,2022-02-10,16.1,909.8,-81.6,1186.8,80.9,28.53,1314.0,Nominal,False,2022
TLM-0081297,SAT-0011848,1976-03-14,31.7,654.2,-84.6,1049.8,38.1,28.4,1363.3,Nominal,False,1976
TLM-0081298,SAT-0064720,2011-04-12,27.9,2348.7,-95.7,1019.2,30.9,28.02,1322.1,Nominal,False,2011
TLM-0081299,SAT-0071047,2006-04-05,40.4,1928.3,-90.0,741.6,83.2,28.4,1304.3,Nominal,False,2006
TLM-0081300,SAT-0022637,1998-11-04,35.2,2276.8,-73.9,1226.8,70.2,28.26,1403.1,Nominal,False,1998
TLM-0081301,SAT-0007239,1997-05-15,21.6,792.1,-100.7,977.9,74.4,28.09,1397.9,Retired,False,1997
TLM-0081302,SAT-0069365,1986-02-14,36.1,596.2,-91.0,951.0,48.1,28.45,1418.7,Retired,False,1986
TLM-0081303,SAT-0005176,2010-07-24,19.2,1274.4,-108.9,285.3,58.9,27.91,1321.3,Nominal,False,2010
TLM-0081304,SAT-0091417,2019-02-28,25.6,1752.9,-105.0,203.7,69.5,27.8,1295.6,Nominal,False,2019
TLM-0081305,SAT-0078054,2018-11-20,27.3,1054.8,-66.1,628.4,84.7,28.28,1329.9,Nominal,False,2018
TLM-0081306,SAT-0018071,2019-11-08,25.0,1509.7,-88.0,810.5,24.0,28.44,1297.5,Nominal,False,2019
TLM-0081307,SAT-0085831,1977-02-14,35.3,2238.0,-84.0,937.8,41.7,28.55,1401.1,Nominal,False,1977
TLM-0081308,SAT-0047267,2022-02-17,23.6,1169.6,-76.3,75.2,56.9,27.9,1345.9,Retired,False,2022
TLM-0081309,SAT-0087434,1992-06-06,28.5,1266.3,-75.4,837.7,55.9,28.35,1336.1,In Testing,False,1992
TLM-0081310,SAT-0019197,2013-03-23,25.9,1097.3,-100.6,243.4,75.1,27.8,1350.2,Partially Operational,False,2013
TLM-0081311,SAT-0000949,2013-07-23,17.5,1741.3,-75.8,236.1,58.1,28.2,1333.3,Retired,False,2013
TLM-0081312,SAT-0003934,1978-11-03,36.9,1112.3,-95.4,1174.1,56.3,27.9,1364.5,Nominal,False,1978
TLM-0081313,SAT-0069499,2003-04-04,22.9,2148.6,-71.0,1071.2,62.9,28.34,1326.2,Nominal,False,2003
TLM-0081314,SAT-0075280,2012-08-14,26.8,1340.9,-97.5,420.3,57.1,28.05,1348.2,Retired,False,2012
TLM-0081315,SAT-0057231,1993-02-19,19.9,1239.6,-96.0,335.5,73.6,28.39,1418.8,Nominal,False,1993
TLM-0081316,SAT-0001819,2012-12-19,34.1,501.3,-101.6,1174.1,70.5,28.27,1380.7,Failed,False,2012
TLM-0081317,SAT-0008881,2007-02-06,22.2,1722.3,-88.4,1125.7,38.6,28.37,1365.2,Nominal,False,2007
TLM-0081318,SAT-0061388,2011-09-25,26.4,2190.0,-94.7,451.4,52.9,28.08,1383.0,Nominal,False,2011
TLM-0081319,SAT-0000291,2022-06-08,26.6,2294.5,-98.1,696.7,41.9,28.36,1308.2,Nominal,False,2022
TLM-0081320,SAT-0092616,2002-02-06,21.0,1164.4,-68.4,984.1,21.6,28.37,1388.3,In Testing,False,2002
TLM-0081321,SAT-0067173,1989-04-03,44.3,787.3,-76.2,972.3,54.1,28.2,1308.9,Partially Operational,False,1989
TLM-0081322,SAT-0008415,1998-06-03,19.4,1345.6,-94.0,825.1,31.3,28.57,1319.6,Partially Operational,False,1998
TLM-0081323,SAT-0087954,1988-08-20,22.3,1370.2,-91.8,352.8,49.0,28.27,1318.8,Nominal,False,1988
TLM-0081324,SAT-0070589,1971-01-10,21.5,919.2,-107.4,755.0,45.6,28.18,1339.2,Nominal,False,1971
TLM-0081325,SAT-0081998,1992-06-13,24.6,1965.8,-80.6,68.0,57.6,28.11,1280.2,Retired,False,1992
TLM-0081326,SAT-0055033,2004-03-13,26.3,1599.0,-66.1,1002.0,74.5,28.27,1417.6,Retired,False,2004
TLM-0081327,SAT-0076685,2014-07-11,35.4,2212.4,-87.4,1004.5,48.3,28.23,1319.5,Nominal,False,2014
TLM-0081328,SAT-0000542,1978-11-20,30.6,1919.6,-71.5,135.9,69.3,27.83,1325.0,Retired,False,1978
TLM-0081329,SAT-0015281,1990-08-17,43.0,737.7,-92.2,878.5,42.5,28.02,1376.0,Nominal,False,1990
TLM-0081330,SAT-0046196,1975-07-17,35.2,982.9,-67.6,736.0,64.5,28.52,1307.0,Retired,False,1975
TLM-0081331,SAT-0034686,1959-07-16,29.1,923.1,-94.4,381.5,35.8,28.59,1397.4,Nominal,False,1959
TLM-0081332,SAT-0043380,2016-06-13,31.3,473.0,-69.4,212.8,35.8,28.26,1415.2,Nominal,False,2016
TLM-0081333,SAT-0034103,2009-09-10,38.5,1815.9,-69.8,1217.5,78.0,28.4,1309.9,Nominal,False,2009
TLM-0081334,SAT-0052451,1994-02-04,23.1,563.2,-106.8,234.9,77.8,28.24,1390.0,In Testing,False,1994
TLM-0081335,SAT-0061680,2021-05-24,40.3,588.7,-90.3,1044.0,62.6,28.08,1379.9,Nominal,False,2021
TLM-0081336,SAT-0070186,1998-01-15,43.4,1031.2,-79.9,485.2,72.9,28.44,1350.7,Nominal,False,1998
TLM-0081337,SAT-0014620,2005-01-08,23.0,1364.3,-93.0,410.9,67.2,28.17,1331.0,Nominal,False,2005
TLM-0081338,SAT-0044099,1965-02-22,42.4,1676.9,-104.0,831.8,79.3,28.13,1405.0,Nominal,False,1965
TLM-0081339,SAT-0015526,1989-03-20,42.1,447.5,-72.7,152.1,48.4,28.38,1296.2,Retired,False,1989
TLM-0081340,SAT-0019969,1968-05-24,21.6,1837.0,-96.5,248.7,79.4,28.06,1366.6,Nominal,False,1968
TLM-0081341,SAT-0070735,1992-07-16,21.4,779.5,-107.4,842.1,40.0,28.27,1305.3,Nominal,False,1992
TLM-0081342,SAT-0087924,2015-07-07,30.0,2074.1,-93.5,642.4,62.0,28.52,1338.4,Retired,False,2015
TLM-0081343,SAT-0091724,1977-02-14,42.9,2152.2,-73.4,629.0,38.6,28.43,1388.8,Retired,False,1977
TLM-0081344,SAT-0091232,2018-10-28,26.3,618.6,-66.3,554.5,71.3,28.01,1339.3,Nominal,False,2018
TLM-0081345,SAT-0076255,2022-09-17,29.5,2312.4,-99.2,564.0,63.7,28.25,1412.5,Nominal,False,2022
TLM-0081346,SAT-0050086,2003-04-13,38.9,2235.3,-84.4,895.9,31.7,28.4,1296.7,Nominal,False,2003
TLM-0081347,SAT-0007112,2010-09-14,22.0,1913.5,-66.5,552.6,33.1,28.28,1308.9,In Testing,False,2010
TLM-0081348,SAT-0006744,2020-12-24,17.6,363.9,-99.9,396.2,68.4,28.33,1389.9,In Testing,False,2020
TLM-0081349,SAT-0041246,2009-12-25,23.3,478.2,-70.7,150.8,70.7,27.84,1308.8,Nominal,False,2009
TLM-0081350,SAT-0027417,2021-09-02,24.8,1870.5,-79.4,1143.4,34.1,28.52,1409.8,Retired,False,2021
