satellite_id,mission_id,satellite_name,country,operator,purpose,launch_date,year,quarter,orbit_type,mass_kg,status
SAT-0022991,MSN-0024547,RU-SAT-022991,Russia,ISS-Reshetnev,Navigation,2023-12-17,2023,4,MEO,1127.2,Operational
SAT-0022992,MSN-0024550,RU-SAT-022992,Russia,ISS-Reshetnev,Military,2007-05-03,2007,2,LEO,63.9,In Testing
SAT-0022993,MSN-0024551,ES-SAT-022993,ESA,Arianespace,Communications,1998-06-08,1998,2,LEO,419.7,Operational
SAT-0022994,MSN-0024552,GE-SAT-022994,Germany,DLR,Navigation,2005-11-12,2005,4,SSO,1879.9,Operational
SAT-0022995,MSN-0024553,US-SAT-022995,USA,NASA,Earth Observation,2019-09-14,2019,3,LEO,647.4,Partially Operational
SAT-0022996,MSN-0024554,JA-SAT-022996,Japan,MHI,Communications,1990-05-21,1990,2,LEO,164.3,Operational
SAT-0022997,MSN-0024555,FR-SAT-022997,France,Arianespace,Earth Observation,1995-10-13,1995,4,LEO,6110.2,Retired
SAT-0022998,MSN-0024556,IT-SAT-022998,Italy,ASI,Weather Monitoring,1982-07-12,1982,3,LEO,1318.5,Operational
SAT-0022999,MSN-0024557,US-SAT-022999,USA,Rocket Lab,Earth Observation,2020-11-18,2020,4,LEO,6506.4,In Testing
SAT-0023000,MSN-0024558,US-SAT-023000,USA,Boeing,Communications,2003-06-26,2003,2,GEO,655.4,Operational
SAT-0023001,MSN-0024559,BR-SAT-023001,Brazil,AEB,Space Exploration,2002-01-09,2002,1,LEO,580.6,Operational
SAT-0023002,MSN-0024560,US-SAT-023002,USA,Boeing,Military,1992-08-20,1992,3,LEO,456.2,In Testing
SAT-0023003,MSN-0024560,US-SAT-023003,USA,Boeing,Communications,1992-08-20,1992,3,LEO,24.7,Operational
SAT-0023004,MSN-0024561,US-SAT-023004,USA,SpaceX,Technology Testing,2011-10-18,2011,4,LEO,2244.1,Operational
SAT-0023005,MSN-0024562,IN-SAT-023005,India,ISRO,Earth Observation,1980-04-12,1980,2,SSO,872.2,Operational
SAT-0023006,MSN-0024565,US-SAT-023006,USA,Northrop Grumman,Navigation,2021-06-08,2021,2,LEO,5310.4,Failed
SAT-0023007,MSN-0024566,CH-SAT-023007,China,CNSA,Technology Testing,1998-10-21,1998,4,GEO,588.1,Retired
SAT-0023008,MSN-0024567,CH-SAT-023008,China,CNSA,Communications,2001-06-24,2001,2,GEO,2047.6,Partially Operational
SAT-0023009,MSN-0024568,ES-SAT-023009,ESA,Arianespace,Space Exploration,1978-01-26,1978,1,SSO,3903.1,Operational
SAT-0023010,MSN-0024569,US-SAT-023010,USA,Northrop Grumman,Technology Testing,1987-10-06,1987,4,GEO,3657.3,Retired
SAT-0023011,MSN-0024570,US-SAT-023011,USA,ULA,Earth Observation,2004-08-23,2004,3,SSO,375.5,Retired
SAT-0023012,MSN-0024571,CH-SAT-023012,China,GALACTIC ENERGY,Communications,2006-08-12,2006,3,GEO,3199.1,Operational
SAT-0023013,MSN-0024572,RU-SAT-023013,Russia,ISS-Reshetnev,Scientific Research,2008-09-17,2008,3,LEO,2552.2,Operational
SAT-0023014,MSN-0024573,FR-SAT-023014,France,Arianespace,Communications,2015-06-04,2015,2,LEO,337.3,Retired
SAT-0023015,MSN-0024573,FR-SAT-023015,France,Arianespace,Earth Observation,2015-06-04,2015,2,LEO,68.1,Retired
SAT-0023016,MSN-0024573,FR-SAT-023016,France,Arianespace,Communications,2015-06-04,2015,2,LEO,470.0,Retired
SAT-0023017,MSN-0024573,FR-SAT-023017,France,Arianespace,Communications,2015-06-04,2015,2,LEO,417.7,Operational
SAT-0023018,MSN-0024574,US-SAT-023018,USA,NASA,Earth Observation,2007-09-13,2007,3,LEO,2551.5,Operational
SAT-0023019,MSN-0024575,US-SAT-023019,USA,ULA,Military,1982-09-22,1982,3,LEO,2672.6,Failed
SAT-0023020,MSN-0024576,CH-SAT-023020,China,CASIC,Navigation,2019-02-01,2019,1,LEO,7016.5,Operational
SAT-0023021,MSN-0024577,CH-SAT-023021,China,GALACTIC ENERGY,Communications,1987-05-18,1987,2,GEO,1819.1,Operational
SAT-0023022,MSN-0024579,US-SAT-023022,USA,SpaceX,Communications,2012-03-07,2012,1,SSO,1208.3,Operational
SAT-0023023,MSN-0024580,US-SAT-023023,USA,Northrop Grumman,Communications,2022-02-06,2022,1,LEO,1741.9,Retired
SAT-0023024,MSN-0024581,CH-SAT-023024,China,CASIC,Scientific Research,2007-12-02,2007,4,GEO,1541.9,Partially Operational
SAT-0023025,MSN-0024582,RU-SAT-023025,Russia,ISS-Reshetnev,Communications,1989-07-11,1989,3,LEO,3384.4,Partially Operational
SAT-0023026,MSN-0024583,JA-SAT-023026,Japan,JAXA,Scientific Research,1997-11-07,1997,4,SSO,874.4,Retired
SAT-0023027,MSN-0024584,US-SAT-023027,USA,ULA,Scientific Research,2008-03-18,2008,1,MEO,3062.8,Operational
SAT-0023028,MSN-0024585,CH-SAT-023028,China,GALACTIC ENERGY,Weather Monitoring,2024-02-02,2024,1,LEO,191.3,Operational
SAT-0023029,MSN-0024586,RU-SAT-023029,Russia,Roscosmos,Space Exploration,1989-06-24,1989,2,LEO,1654.3,Retired
SAT-0023030,MSN-0024587,US-SAT-023030,USA,Boeing,Earth Observation,2014-09-05,2014,3,Lunar,817.1,Operational
SAT-0023031,MSN-0024588,JA-SAT-023031,Japan,JAXA,Scientific Research,2005-02-02,2005,1,GEO,37.8,Failed
SAT-0023032,MSN-0024590,US-SAT-023032,USA,Northrop Grumman,Technology Testing,1996-09-16,1996,3,LEO,1822.9,Operational
SAT-0023033,MSN-0024592,UK-SAT-023033,UK,OneWeb,Technology Testing,2005-09-10,2005,3,GTO,466.0,Operational
SAT-0023034,MSN-0024593,US-SAT-023034,USA,Northrop Grumman,Earth Observation,1975-12-21,1975,4,LEO,2431.9,Retired
SAT-0023035,MSN-0024594,ES-SAT-023035,ESA,Arianespace,Military,1984-12-28,1984,4,Heliocentric,10092.1,Retired
SAT-0023036,MSN-0024595,ES-SAT-023036,ESA,ESA,Earth Observation,2003-11-17,2003,4,LEO,4014.7,Retired
SAT-0023037,MSN-0024596,UK-SAT-023037,UK,UKSA,Scientific Research,2011-12-04,2011,4,GTO,48.2,Partially Operational
SAT-0023038,MSN-0024597,JA-SAT-023038,Japan,JAXA,Earth Observation,1985-02-01,1985,1,LEO,8375.5,Partially Operational
SAT-0023039,MSN-0024598,RU-SAT-023039,Russia,Roscosmos,Earth Observation,2004-02-16,2004,1,GEO,2914.3,Failed
SAT-0023040,MSN-0024599,US-SAT-023040,USA,NASA,Technology Testing,2004-09-10,2004,3,GEO,2654.4,Operational
SAT-0023041,MSN-0024601,US-SAT-023041,USA,ULA,Earth Observation,2010-08-25,2010,3,HEO,219.3,Failed
SAT-0023042,MSN-0024602,ES-SAT-023042,ESA,Arianespace,Communications,2017-10-24,2017,4,LEO,820.0,Partially Operational
SAT-0023043,MSN-0024604,IN-SAT-023043,India,ISRO,Earth Observation,1992-09-03,1992,3,SSO,756.9,Operational
SAT-0023044,MSN-0024605,US-SAT-023044,USA,ULA,Communications,1988-01-04,1988,1,LEO,1618.1,Partially Operational
SAT-0023045,MSN-0024606,RU-SAT-023045,Russia,ISS-Reshetnev,Navigation,2017-07-26,2017,3,GEO,3093.1,Partially Operational
SAT-0023046,MSN-0024606,RU-SAT-023046,Russia,ISS-Reshetnev,Scientific Research,2017-07-26,2017,3,GEO,4089.6,Operational
SAT-0023047,MSN-0024607,RU-SAT-023047,Russia,Roscosmos,Communications,1996-01-03,1996,1,LEO,1589.7,Operational
SAT-0023048,MSN-0024608,RU-SAT-023048,Russia,ISS-Reshetnev,Space Exploration,1964-07-16,1964,3,MEO,1111.6,Retired
SAT-0023049,MSN-0024609,CH-SAT-023049,China,CASIC,Technology Testing,1980-10-17,1980,4,Lunar,809.1,Operational
SAT-0023050,MSN-0024611,US-SAT-023050,USA,SpaceX,Weather Monitoring,1962-10-06,1962,4,LEO,11543.5,Operational
SAT-0023051,MSN-0024612,BR-SAT-023051,Brazil,AEB,Earth Observation,1976-03-08,1976,1,Heliocentric,1555.8,Failed
SAT-0023052,MSN-0024614,JA-SAT-023052,Japan,MHI,Weather Monitoring,2012-04-12,2012,2,HEO,783.5,Operational
SAT-0023053,MSN-0024615,CH-SAT-023053,China,CASC,Earth Observation,2015-01-16,2015,1,MEO,8290.1,Operational
SAT-0023054,MSN-0024616,FR-SAT-023054,France,CNES,Communications,1980-07-27,1980,3,LEO,1587.0,Operational
SAT-0023055,MSN-0024617,US-SAT-023055,USA,Rocket Lab,Military,1979-05-20,1979,2,LEO,3668.1,Retired
SAT-0023056,MSN-0024618,OT-SAT-023056,Other,Unknown Agency,Military,1987-07-02,1987,3,SSO,6178.8,Operational
SAT-0023057,MSN-0024619,CH-SAT-023057,China,CASC,Space Exploration,2024-03-28,2024,1,SSO,2697.2,Retired
SAT-0023058,MSN-0024620,CH-SAT-023058,China,CASIC,Scientific Research,1991-05-28,1991,2,LEO,1790.2,Operational
SAT-0023059,MSN-0024621,IT-SAT-023059,Italy,ASI,Navigation,1996-01-15,1996,1,LEO,2139.2,Operational
SAT-0023060,MSN-0024622,JA-SAT-023060,Japan,MHI,Earth Observation,2021-10-13,2021,4,LEO,1834.7,Operational
SAT-0023061,MSN-0024623,ES-SAT-023061,ESA,Arianespace,Navigation,2015-07-01,2015,3,MEO,420.2,Retired
SAT-0023062,MSN-0024624,CA-SAT-023062,Canada,CSA,Weather Monitoring,1993-04-25,1993,2,LEO,212.0,Operational
SAT-0023063,MSN-0024625,RU-SAT-023063,Russia,Roscosmos,Communications,2021-07-21,2021,3,LEO,1167.8,Retired
SAT-0023064,MSN-0024627,US-SAT-023064,USA,Boeing,Weather Monitoring,1990-12-07,1990,4,MEO,1149.0,Operational
SAT-0023065,MSN-0024628,US-SAT-023065,USA,NASA,Earth Observation,2024-02-16,2024,1,LEO,1001.0,Operational
SAT-0023066,MSN-0024629,US-SAT-023066,USA,Northrop Grumman,Weather Monitoring,1992-04-09,1992,2,LEO,52.6,Operational
SAT-0023067,MSN-0024630,RU-SAT-023067,Russia,ISS-Reshetnev,Earth Observation,2010-09-23,2010,3,SSO,909.2,Operational
SAT-0023068,MSN-0024631,RU-SAT-023068,Russia,ISS-Reshetnev,Communications,2019-02-22,2019,1,HEO,3695.1,Retired
SAT-0023069,MSN-0024632,RU-SAT-023069,Russia,ISS-Reshetnev,Scientific Research,1995-02-27,1995,1,SSO,183.8,Operational
SAT-0023070,MSN-0024633,IN-SAT-023070,India,ISRO,Scientific Research,2023-01-11,2023,1,SSO,5243.1,Failed
SAT-0023071,MSN-0024634,BR-SAT-023071,Brazil,AEB,Technology Testing,2011-10-07,2011,4,LEO,2365.7,Retired
SAT-0023072,MSN-0024635,CH-SAT-023072,China,CASIC,Technology Testing,2010-05-24,2010,2,LEO,2576.8,Operational
SAT-0023073,MSN-0024636,US-SAT-023073,USA,ULA,Navigation,2005-07-21,2005,3,GEO,1024.0,Retired
SAT-0023074,MSN-0024638,US-SAT-023074,USA,ULA,Scientific Research,2002-08-18,2002,3,LEO,4231.7,Retired
SAT-0023075,MSN-0024639,CH-SAT-023075,China,GALACTIC ENERGY,Military,2008-07-06,2008,3,LEO,2427.3,Failed
SAT-0023076,MSN-0024640,RU-SAT-023076,Russia,ISS-Reshetnev,Space Exploration,2019-11-27,2019,4,GEO,3264.3,Operational
SAT-0023077,MSN-0024641,RU-SAT-023077,Russia,ISS-Reshetnev,Military,2018-12-26,2018,4,SSO,2616.0,Partially Operational
SAT-0023078,MSN-0024642,US-SAT-023078,USA,ULA,Scientific Research,2013-04-08,2013,2,SSO,8295.2,Operational
SAT-0023079,MSN-0024643,JA-SAT-023079,Japan,MHI,Scientific Research,2023-01-23,2023,1,LEO,1378.7,Retired
SAT-0023080,MSN-0024645,CH-SAT-023080,China,CASC,Earth Observation,2008-04-22,2008,2,LEO,1734.1,Failed
SAT-0023081,MSN-0024647,IN-SAT-023081,India,ISRO,Scientific Research,1998-09-27,1998,3,LEO,383.6,Operational
SAT-0023082,MSN-0024648,US-SAT-023082,USA,Boeing,Scientific Research,2014-12-22,2014,4,GEO,1455.3,Operational
SAT-0023083,MSN-0024649,IN-SAT-023083,India,ISRO,Communications,2003-08-14,2003,3,LEO,2185.8,Retired
SAT-0023084,MSN-0024650,US-SAT-023084,USA,Northrop Grumman,Technology Testing,2021-01-24,2021,1,LEO,2629.0,Operational
SAT-0023085,MSN-0024651,RU-SAT-023085,Russia,ISS-Reshetnev,Earth Observation,1990-08-15,1990,3,SSO,10471.5,Partially Operational
SAT-0023086,MSN-0024652,RU-SAT-023086,Russia,Roscosmos,Communications,2016-04-07,2016,2,SSO,1873.5,Operational
SAT-0023087,MSN-0024654,CH-SAT-023087,China,CASIC,Weather Monitoring,2012-09-11,2012,3,LEO,1816.3,Operational
SAT-0023088,MSN-0024655,IN-SAT-023088,India,ISRO,Navigation,1998-01-05,1998,1,LEO,1266.4,Operational
SAT-0023089,MSN-0024656,JA-SAT-023089,Japan,JAXA,Technology Testing,2017-07-22,2017,3,MEO,100.7,Operational
SAT-0023090,MSN-0024657,IN-SAT-023090,India,ISRO,Earth Observation,2008-08-27,2008,3,LEO,8184.6,Retired
SAT-0023091,MSN-0024658,RU-SAT-023091,Russia,Roscosmos,Earth Observation,2011-01-18,2011,1,Heliocentric,5539.0,Operational
SAT-0023092,MSN-0024659,CA-SAT-023092,Canada,CSA,Military,2013-03-26,2013,1,LEO,1386.8,Operational
SAT-0023093,MSN-0024661,US-SAT-023093,USA,Northrop Grumman,Communications,2017-03-28,2017,1,GEO,1806.3,Failed
SAT-0023094,MSN-0024663,US-SAT-023094,USA,Northrop Grumman,Earth Observation,2019-10-13,2019,4,Lunar,2609.9,Retired
SAT-0023095,MSN-0024664,US-SAT-023095,USA,ULA,Navigation,2019-01-13,2019,1,LEO,3003.3,Partially Operational
SAT-0023096,MSN-0024665,ES-SAT-023096,ESA,Arianespace,Space Exploration,1970-01-05,1970,1,GEO,2594.6,Operational
SAT-0023097,MSN-0024666,US-SAT-023097,USA,Rocket Lab,Scientific Research,1980-12-16,1980,4,GEO,813.8,Partially Operational
SAT-0023098,MSN-0024667,ES-SAT-023098,ESA,ESA,Earth Observation,1986-08-06,1986,3,LEO,6750.6,Operational
SAT-0023099,MSN-0024668,CH-SAT-023099,China,GALACTIC ENERGY,Weather Monitoring,2018-10-02,2018,4,GEO,55.0,Operational
SAT-0023100,MSN-0024669,US-SAT-023100,USA,NASA,Military,1963-09-27,1963,3,GEO,402.4,Operational
SAT-0023101,MSN-0024670,RU-SAT-023101,Russia,ISS-Reshetnev,Navigation,1989-06-06,1989,2,GEO,3496.5,Partially Operational
SAT-0023102,MSN-0024671,IN-SAT-023102,India,ISRO,Earth Observation,1986-05-02,1986,2,MEO,1662.1,Operational
SAT-0023103,MSN-0024672,US-SAT-023103,USA,SpaceX,Communications,2017-02-23,2017,1,LEO,1847.5,Operational
SAT-0023104,MSN-0024674,RU-SAT-023104,Russia,Roscosmos,Weather Monitoring,2021-08-02,2021,3,SSO,4182.9,Partially Operational
SAT-0023105,MSN-0024675,RU-SAT-023105,Russia,Roscosmos,Communications,2012-05-07,2012,2,LEO,6151.7,Operational
SAT-0023106,MSN-0024676,US-SAT-023106,USA,Boeing,Communications,1976-08-12,1976,3,MEO,1679.1,Operational
SAT-0023107,MSN-0024677,US-SAT-023107,USA,ULA,Communications,2016-05-23,2016,2,LEO,827.8,Operational
SAT-0023108,MSN-0024678,US-SAT-023108,USA,Rocket Lab,Navigation,2009-11-10,2009,4,LEO,3012.6,Operational
SAT-0023109,MSN-0024679,US-SAT-023109,USA,ULA,Communications,2013-10-22,2013,4,GEO,1008.6,Operational
SAT-0023110,MSN-0024680,GE-SAT-023110,Germany,DLR,Space Exploration,1995-12-02,1995,4,LEO,1523.9,Operational
SAT-0023111,MSN-0024681,US-SAT-023111,USA,SpaceX,Earth Observation,2005-01-02,2005,1,SSO,4263.3,Operational
SAT-0023112,MSN-0024683,JA-SAT-023112,Japan,MHI,Space Exploration,2015-09-11,2015,3,GEO,1657.2,Operational
SAT-0023113,MSN-0024684,CH-SAT-023113,China,CNSA,Earth Observation,2007-11-08,2007,4,GEO,6708.6,Partially Operational
SAT-0023114,MSN-0024685,ES-SAT-023114,ESA,Arianespace,Navigation,2005-06-25,2005,2,LEO,5841.8,In Testing
SAT-0023115,MSN-0024686,CA-SAT-023115,Canada,CSA,Communications,2017-04-11,2017,2,LEO,5561.3,Operational
SAT-0023116,MSN-0024688,CA-SAT-023116,Canada,CSA,Space Exploration,1969-10-08,1969,4,LEO,309.9,Operational
SAT-0023117,MSN-0024689,US-SAT-023117,USA,Rocket Lab,Earth Observation,1995-10-09,1995,4,LEO,1491.6,Retired
SAT-0023118,MSN-0024690,RU-SAT-023118,Russia,Roscosmos,Technology Testing,2007-06-16,2007,2,GEO,983.9,Retired
SAT-0023119,MSN-0024691,IS-SAT-023119,Israel,ISA,Navigation,2012-01-23,2012,1,MEO,2751.5,Retired
SAT-0023120,MSN-0024692,FR-SAT-023120,France,CNES,Technology Testing,2012-02-09,2012,1,MEO,1633.8,Retired
SAT-0023121,MSN-0024693,JA-SAT-023121,Japan,MHI,Navigation,2021-06-15,2021,2,GTO,1603.1,Operational
SAT-0023122,MSN-0024694,US-SAT-023122,USA,SpaceX,Earth Observation,1999-03-27,1999,1,LEO,3877.5,Operational
SAT-0023123,MSN-0024695,RU-SAT-023123,Russia,Roscosmos,Earth Observation,1995-12-11,1995,4,LEO,653.2,Retired
SAT-0023124,MSN-0024696,US-SAT-023124,USA,Rocket Lab,Technology Testing,2006-03-20,2006,1,LEO,891.9,In Testing
SAT-0023125,MSN-0024697,RU-SAT-023125,Russia,ISS-Reshetnev,Earth Observation,2011-12-21,2011,4,LEO,857.3,Operational
SAT-0023126,MSN-0024698,RU-SAT-023126,Russia,Roscosmos,Earth Observation,1982-03-26,1982,1,LEO,177.3,Retired
SAT-0023127,MSN-0024699,CH-SAT-023127,China,GALACTIC ENERGY,Earth Observation,1986-12-10,1986,4,LEO,2065.6,Operational
SAT-0023128,MSN-0024700,JA-SAT-023128,Japan,MHI,Military,1979-05-15,1979,2,LEO,747.5,Operational
SAT-0023129,MSN-0024701,RU-SAT-023129,Russia,Roscosmos,Earth Observation,2007-01-14,2007,1,SSO,2770.6,Operational
SAT-0023130,MSN-0024702,ES-SAT-023130,ESA,ESA,Military,1973-06-08,1973,2,LEO,625.8,Retired
SAT-0023131,MSN-0024703,FR-SAT-023131,France,Arianespace,Communications,2010-02-11,2010,1,SSO,598.3,Operational
SAT-0023132,MSN-0024704,US-SAT-023132,USA,ULA,Communications,2000-01-28,2000,1,LEO,2529.5,Operational
SAT-0023133,MSN-0024705,IN-SAT-023133,India,ISRO,Weather Monitoring,1995-09-28,1995,3,LEO,56.5,Operational
SAT-0023134,MSN-0024706,US-SAT-023134,USA,ULA,Communications,2019-05-03,2019,2,LEO,972.9,Operational
SAT-0023135,MSN-0024707,IT-SAT-023135,Italy,ASI,Communications,2020-11-16,2020,4,LEO,1165.7,Retired
SAT-0023136,MSN-0024709,CH-SAT-023136,China,GALACTIC ENERGY,Earth Observation,2012-01-18,2012,1,LEO,28773.0,Operational
SAT-0023137,MSN-0024710,RU-SAT-023137,Russia,Roscosmos,Scientific Research,1999-04-06,1999,2,LEO,3012.0,Retired
SAT-0023138,MSN-0024712,US-SAT-023138,USA,Boeing,Earth Observation,2012-08-14,2012,3,LEO,37.2,Operational
SAT-0023139,MSN-0024713,US-SAT-023139,USA,SpaceX,Weather Monitoring,1999-09-27,1999,3,LEO,191.0,Partially Operational
SAT-0023140,MSN-0024714,US-SAT-023140,USA,ULA,Navigation,2023-04-04,2023,2,LEO,1331.6,Operational
SAT-0023141,MSN-0024715,US-SAT-023141,USA,ULA,Earth Observation,1993-08-02,1993,3,LEO,1692.3,Failed
SAT-0023142,MSN-0024716,US-SAT-023142,USA,NASA,Scientific Research,2001-05-23,2001,2,LEO,3492.5,Operational
SAT-0023143,MSN-0024717,US-SAT-023143,USA,ULA,Communications,2009-03-13,2009,1,LEO,322.9,Operational
SAT-0023144,MSN-0024718,RU-SAT-023144,Russia,ISS-Reshetnev,Earth Observation,2019-07-11,2019,3,MEO,2338.2,Retired
SAT-0023145,MSN-0024721,CH-SAT-023145,China,CASC,Scientific Research,2023-09-24,2023,3,SSO,3949.7,Retired
SAT-0023146,MSN-0024722,FR-SAT-023146,France,CNES,Military,2007-10-18,2007,4,GEO,3155.0,Operational
SAT-0023147,MSN-0024723,CH-SAT-023147,China,CASIC,Communications,2009-10-11,2009,4,LEO,2357.5,Operational
SAT-0023148,MSN-0024725,CH-SAT-023148,China,CASC,Weather Monitoring,1974-01-16,1974,1,LEO,4860.4,Operational
SAT-0023149,MSN-0024726,FR-SAT-023149,France,CNES,Scientific Research,1962-02-08,1962,1,GEO,2725.3,Partially Operational
SAT-0023150,MSN-0024727,US-SAT-023150,USA,Rocket Lab,Communications,1995-01-20,1995,1,GTO,1126.5,Retired
SAT-0023151,MSN-0024728,US-SAT-023151,USA,Rocket Lab,Earth Observation,1997-06-06,1997,2,LEO,939.6,Operational
SAT-0023152,MSN-0024731,ES-SAT-023152,ESA,ESA,Earth Observation,1979-07-06,1979,3,LEO,1127.8,Operational
SAT-0023153,MSN-0024732,IN-SAT-023153,India,ISRO,Communications,1992-11-09,1992,4,LEO,390.3,Failed
SAT-0023154,MSN-0024733,RU-SAT-023154,Russia,Roscosmos,Earth Observation,1998-10-07,1998,4,LEO,1523.1,Failed
SAT-0023155,MSN-0024734,US-SAT-023155,USA,Boeing,Communications,1977-10-01,1977,4,LEO,1103.2,Operational
SAT-0023156,MSN-0024735,US-SAT-023156,USA,Boeing,Scientific Research,1994-12-24,1994,4,LEO,26305.5,Operational
SAT-0023157,MSN-0024736,ES-SAT-023157,ESA,ESA,Scientific Research,1990-10-08,1990,4,LEO,530.4,Retired
SAT-0023158,MSN-0024739,FR-SAT-023158,France,Arianespace,Scientific Research,2024-09-19,2024,3,LEO,4094.4,Retired
SAT-0023159,MSN-0024740,CH-SAT-023159,China,CASC,Communications,2001-03-21,2001,1,LEO,757.5,Operational
SAT-0023160,MSN-0024743,US-SAT-023160,USA,Northrop Grumman,Communications,2014-12-08,2014,4,LEO,1994.1,Retired
SAT-0023161,MSN-0024744,US-SAT-023161,USA,Rocket Lab,Earth Observation,1993-10-11,1993,4,GEO,1518.3,Operational
SAT-0023162,MSN-0024744,US-SAT-023162,USA,Rocket Lab,Scientific Research,1993-10-11,1993,4,GEO,2808.9,Operational
SAT-0023163,MSN-0024745,US-SAT-023163,USA,ULA,Navigation,2022-02-13,2022,1,LEO,5842.9,Operational
SAT-0023164,MSN-0024746,US-SAT-023164,USA,SpaceX,Weather Monitoring,2022-07-23,2022,3,SSO,2419.4,Partially Operational
SAT-0023165,MSN-0024746,US-SAT-023165,USA,SpaceX,Earth Observation,2022-07-23,2022,3,SSO,2223.1,Operational
SAT-0023166,MSN-0024747,US-SAT-023166,USA,Northrop Grumman,Communications,2016-04-22,2016,2,HEO,928.7,Retired
SAT-0023167,MSN-0024748,CH-SAT-023167,China,GALACTIC ENERGY,Communications,1989-11-27,1989,4,SSO,2412.9,Operational
SAT-0023168,MSN-0024750,UK-SAT-023168,UK,UKSA,Military,1994-02-22,1994,1,GEO,5924.0,Partially Operational
SAT-0023169,MSN-0024751,BR-SAT-023169,Brazil,AEB,Weather Monitoring,2011-08-24,2011,3,LEO,2899.2,Retired
SAT-0023170,MSN-0024752,UA-SAT-023170,UAE,UAESA,Earth Observation,1998-04-13,1998,2,SSO,4808.6,Operational
SAT-0023171,MSN-0024753,US-SAT-023171,USA,Northrop Grumman,Space Exploration,2011-11-17,2011,4,LEO,2142.6,Operational
SAT-0023172,MSN-0024754,ES-SAT-023172,ESA,ESA,Communications,2003-06-11,2003,2,HEO,577.7,Operational
SAT-0023173,MSN-0024755,US-SAT-023173,USA,Northrop Grumman,Navigation,2013-09-14,2013,3,LEO,2693.5,Operational
SAT-0023174,MSN-0024756,JA-SAT-023174,Japan,MHI,Navigation,2024-12-22,2024,4,LEO,485.9,Operational
SAT-0023175,MSN-0024758,CH-SAT-023175,China,GALACTIC ENERGY,Scientific Research,2017-01-27,2017,1,Heliocentric,2064.7,Operational
SAT-0023176,MSN-0024760,RU-SAT-023176,Russia,Roscosmos,Earth Observation,1977-03-04,1977,1,GEO,4637.8,Retired
SAT-0023177,MSN-0024761,US-SAT-023177,USA,Northrop Grumman,Communications,2021-05-20,2021,2,LEO,3456.1,Failed
SAT-0023178,MSN-0024763,US-SAT-023178,USA,SpaceX,Scientific Research,2022-11-12,2022,4,LEO,1387.1,Retired
SAT-0023179,MSN-0024764,ES-SAT-023179,ESA,ESA,Communications,2024-05-13,2024,2,LEO,2953.4,In Testing
SAT-0023180,MSN-0024766,UA-SAT-023180,UAE,UAESA,Scientific Research,2018-08-14,2018,3,LEO,3802.6,Operational
SAT-0023181,MSN-0024767,US-SAT-023181,USA,ULA,Earth Observation,2012-09-19,2012,3,LEO,1073.0,Retired
SAT-0023182,MSN-0024768,IN-SAT-023182,India,ISRO,Technology Testing,2024-12-23,2024,4,LEO,2974.3,Partially Operational
SAT-0023183,MSN-0024769,ES-SAT-023183,ESA,Arianespace,Communications,2008-10-17,2008,4,LEO,246.5,Operational
SAT-0023184,MSN-0024770,ES-SAT-023184,ESA,Arianespace,Space Exploration,2023-02-18,2023,1,LEO,1600.8,Retired
SAT-0023185,MSN-0024771,ES-SAT-023185,ESA,ESA,Weather Monitoring,1980-04-04,1980,2,LEO,1686.2,Retired
SAT-0023186,MSN-0024772,IN-SAT-023186,India,ISRO,Weather Monitoring,1981-09-09,1981,3,LEO,6285.3,Operational
SAT-0023187,MSN-0024774,RU-SAT-023187,Russia,ISS-Reshetnev,Technology Testing,2022-08-10,2022,3,MEO,7827.8,Operational
SAT-0023188,MSN-0024775,JA-SAT-023188,Japan,MHI,Navigation,2019-08-05,2019,3,LEO,7237.1,Operational
SAT-0023189,MSN-0024776,IN-SAT-023189,India,ISRO,Communications,2016-02-28,2016,1,LEO,3722.9,Retired
SAT-0023190,MSN-0024778,ES-SAT-023190,ESA,Arianespace,Communications,2017-07-27,2017,3,GEO,7423.5,Operational
SAT-0023191,MSN-0024781,JA-SAT-023191,Japan,MHI,Earth Observation,2001-01-24,2001,1,LEO,965.3,Partially Operational
SAT-0023192,MSN-0024782,ES-SAT-023192,ESA,Arianespace,Earth Observation,2006-11-20,2006,4,LEO,628.5,Retired
SAT-0023193,MSN-0024782,ES-SAT-023193,ESA,Arianespace,Weather Monitoring,2006-11-20,2006,4,LEO,115.9,Retired
SAT-0023194,MSN-0024782,ES-SAT-023194,ESA,Arianespace,Technology Testing,2006-11-20,2006,4,LEO,930.0,Operational
