mission_id,mission_name,launch_date,year,quarter,month,country,agency,mission_type,launch_vehicle,orbit,payload_mass_kg,success,cost_million_usd
MSN-0019011,USA-COM-2020-19011,2020-04-05,2020,2,4,USA,Rocket Lab,Communications,Falcon 9,GEO,1203.7,True,2.59
MSN-0019012,China-COM-1999-19012,1999-07-21,1999,3,7,China,CASIC,Communications,Falcon Heavy,Heliocentric,3734.1,True,8.12
MSN-0019013,UAE-COM-1982-19013,1982-10-15,1982,4,10,UAE,UAESA,Communications,Long March 2,MEO,7685.4,True,14.56
MSN-0019014,Russia-EAR-2024-19014,2024-08-26,2024,3,8,Russia,Roscosmos,Earth Observation,Delta IV,LEO,941.6,True,0.67
MSN-0019015,Russia-COM-2005-19015,2005-12-15,2005,4,12,Russia,Roscosmos,Communications,Long March 5,GEO,3479.9,True,7.27
MSN-0019016,USA-EAR-2023-19016,2023-07-18,2023,3,7,USA,NASA,Earth Observation,H3,LEO,2405.4,True,2.17
MSN-0019017,France-WEA-1991-19017,1991-04-03,1991,2,4,France,Arianespace,Weather,Long March 7,LEO,2185.0,True,5.63
MSN-0019018,USA-SUP-1993-19018,1993-09-21,1993,3,9,USA,Rocket Lab,Supply/Resupply,Antares,SSO,7745.5,True,7.15
MSN-0019019,USA-COM-2000-19019,2000-03-18,2000,1,3,USA,SpaceX,Communications,Soyuz,LEO,5634.1,True,10.65
MSN-0019020,Russia-SCI-2012-19020,2012-02-19,2012,1,2,Russia,ISS-Reshetnev,Science,Vulcan Centaur,SSO,2538.6,True,2.79
MSN-0019021,Russia-EAR-1993-19021,1993-07-22,1993,3,7,Russia,ISS-Reshetnev,Earth Observation,GSLV,LEO,1175.9,True,2.33
MSN-0019022,ESA-SPA-1961-19022,1961-11-04,1961,4,11,ESA,Arianespace,Space Station,Long March 2,GEO,21567.4,False,19.49
MSN-0019023,ESA-MIL-2005-19023,2005-11-15,2005,4,11,ESA,Arianespace,Military Reconnaissance,Long March 3,LEO,4887.1,True,4.47
MSN-0019024,Russia-SCI-1977-19024,1977-05-06,1977,2,5,Russia,Roscosmos,Science,Ariane 6,LEO,2407.3,False,6.08
MSN-0019025,USA-EAR-1996-19025,1996-03-08,1996,1,3,USA,Boeing,Earth Observation,Falcon Heavy,LEO,1137.9,True,2.03
MSN-0019026,USA-COM-2021-19026,2021-11-19,2021,4,11,USA,SpaceX,Communications,Ariane 5,GEO,8279.2,True,14.03
MSN-0019027,USA-SUP-2013-19027,2013-03-17,2013,1,3,USA,ULA,Supply/Resupply,Electron,GEO,9176.0,True,26.18
MSN-0019028,China-TEC-2018-19028,2018-07-08,2018,3,7,China,CASIC,Technology Demonstration,PSLV,LEO,50.0,True,0.05
MSN-0019029,UK-EAR-1988-19029,1988-12-27,1988,4,12,UK,UKSA,Earth Observation,Other,LEO,1887.7,False,2.0
MSN-0019030,India-EAR-2014-19030,2014-04-19,2014,2,4,India,ISRO,Earth Observation,PSLV,LEO,1422.1,False,2.11
MSN-0019031,USA-SCI-1998-19031,1998-05-25,1998,2,5,USA,ULA,Science,Proton-M,LEO,2883.2,True,7.37
MSN-0019032,USA-EAR-2000-19032,2000-04-23,2000,2,4,USA,ULA,Earth Observation,Long March 5,GEO,1789.2,True,1.36
MSN-0019033,USA-SCI-1996-19033,1996-08-15,1996,3,8,USA,Northrop Grumman,Science,NURI,LEO,3341.1,True,9.74
MSN-0019034,China-EAR-2005-19034,2005-06-19,2005,2,6,China,CNSA,Earth Observation,Long March 7,GEO,326.2,True,0.53
MSN-0019035,Japan-SPA-1988-19035,1988-07-13,1988,3,7,Japan,MHI,Space Station,H3,GEO,14236.6,True,15.0
MSN-0019036,China-TEC-2004-19036,2004-03-16,2004,1,3,China,GALACTIC ENERGY,Technology Demonstration,Falcon Heavy,MEO,666.6,True,1.87
MSN-0019037,China-COM-2019-19037,2019-12-20,2019,4,12,China,CNSA,Communications,Atlas V,GEO,9129.3,True,11.77
MSN-0019038,USA-SCI-1996-19038,1996-03-25,1996,1,3,USA,Rocket Lab,Science,Delta IV,LEO,2195.0,True,4.27
MSN-0019039,Russia-EAR-2008-19039,2008-07-23,2008,3,7,Russia,Roscosmos,Earth Observation,H3,GEO,1777.0,True,4.94
MSN-0019040,Other-SCI-2020-19040,2020-12-11,2020,4,12,Other,Unknown Agency,Science,GSLV,GEO,2667.5,True,6.28
MSN-0019041,Russia-SUP-1992-19041,1992-08-14,1992,3,8,Russia,ISS-Reshetnev,Supply/Resupply,Long March 5,GEO,10266.3,True,9.12
MSN-0019042,Russia-COM-2004-19042,2004-05-17,2004,2,5,Russia,ISS-Reshetnev,Communications,Long March 7,HEO,3596.4,True,1.83
MSN-0019043,Russia-MIL-2011-19043,2011-02-01,2011,1,2,Russia,ISS-Reshetnev,Military Reconnaissance,Shavit,GEO,5769.4,True,8.97
MSN-0019044,USA-COM-1992-19044,1992-04-12,1992,2,4,USA,Boeing,Communications,Vulcan Centaur,LEO,2194.5,True,5.25
MSN-0019045,USA-SUP-2021-19045,2021-01-26,2021,1,1,USA,SpaceX,Supply/Resupply,Long March 2,LEO,8972.3,True,13.79
MSN-0019046,USA-TEC-1996-19046,1996-11-20,1996,4,11,USA,Northrop Grumman,Technology Demonstration,Long March 2,GEO,118.4,True,0.2
MSN-0019047,China-COM-2019-19047,2019-11-08,2019,4,11,China,CASIC,Communications,Long March 7,LEO,6720.1,True,19.38
MSN-0019048,Italy-TEC-1998-19048,1998-10-14,1998,4,10,Italy,ASI,Technology Demonstration,Falcon 9,LEO,703.0,True,1.75
MSN-0019049,USA-COM-1983-19049,1983-10-03,1983,4,10,USA,Boeing,Communications,Delta IV,LEO,2913.3,True,6.46
MSN-0019050,China-WEA-2022-19050,2022-01-22,2022,1,1,China,GALACTIC ENERGY,Weather,H3,GEO,1832.8,False,3.44
MSN-0019051,China-EAR-2023-19051,2023-01-03,2023,1,1,China,CNSA,Earth Observation,H3,LEO,2349.0,True,3.23
MSN-0019052,Germany-COM-2008-19052,2008-01-13,2008,1,1,Germany,DLR,Communications,Falcon 9,GTO,4386.9,False,8.31
MSN-0019053,China-EAR-2006-19053,2006-10-22,2006,4,10,China,CNSA,Earth Observation,GSLV,LEO,1257.4,True,1.52
MSN-0019054,USA-TEC-2019-19054,2019-11-22,2019,4,11,USA,NASA,Technology Demonstration,Other,LEO,852.7,True,1.75
MSN-0019055,USA-COM-2012-19055,2012-08-17,2012,3,8,USA,Boeing,Communications,PSLV,GEO,1318.6,True,1.88
MSN-0019056,USA-SCI-2014-19056,2014-07-03,2014,3,7,USA,Northrop Grumman,Science,NURI,LEO,1686.6,True,1.16
MSN-0019057,China-NAV-2020-19057,2020-11-01,2020,4,11,China,CASC,Navigation,Long March 3,GTO,3101.2,True,6.63
MSN-0019058,Russia-COM-1989-19058,1989-11-07,1989,4,11,Russia,ISS-Reshetnev,Communications,Other,SSO,5406.6,False,15.78
MSN-0019059,ESA-NAV-2000-19059,2000-03-11,2000,1,3,ESA,ESA,Navigation,H-IIA,GEO,1554.6,True,4.35
MSN-0019060,ESA-MIL-2000-19060,2000-06-28,2000,2,6,ESA,Arianespace,Military Reconnaissance,Delta IV,LEO,5798.9,True,11.12
MSN-0019061,USA-SCI-2014-19061,2014-07-02,2014,3,7,USA,Rocket Lab,Science,Shavit,LEO,2361.5,True,5.86
MSN-0019062,ESA-SCI-1976-19062,1976-09-01,1976,3,9,ESA,ESA,Science,Other,GEO,3504.3,True,2.7
MSN-0019063,China-SUP-1978-19063,1978-05-01,1978,2,5,China,GALACTIC ENERGY,Supply/Resupply,Long March 5,LEO,10916.6,True,9.65
MSN-0019064,Russia-SCI-1985-19064,1985-03-22,1985,1,3,Russia,Roscosmos,Science,H-IIA,LEO,1553.0,True,0.79
MSN-0019065,UK-NAV-2022-19065,2022-09-26,2022,3,9,UK,OneWeb,Navigation,Antares,LEO,2447.7,True,4.19
MSN-0019066,USA-COM-1993-19066,1993-05-15,1993,2,5,USA,NASA,Communications,Long March 7,LEO,9425.2,False,5.71
MSN-0019067,India-SUP-2005-19067,2005-06-03,2005,2,6,India,ISRO,Supply/Resupply,Atlas V,Heliocentric,8080.8,True,5.33
MSN-0019068,China-EAR-2013-19068,2013-12-07,2013,4,12,China,CASIC,Earth Observation,Soyuz,LEO,2866.5,True,3.25
MSN-0019069,USA-SUP-2007-19069,2007-03-25,2007,1,3,USA,NASA,Supply/Resupply,Ariane 5,GEO,9549.0,True,7.04
MSN-0019070,Russia-MIL-2024-19070,2024-11-08,2024,4,11,Russia,Roscosmos,Military Reconnaissance,Proton-M,MEO,4468.7,True,4.22
MSN-0019071,ESA-EAR-1974-19071,1974-04-03,1974,2,4,ESA,ESA,Earth Observation,Delta IV,LEO,1663.5,False,4.25
MSN-0019072,USA-TEC-1972-19072,1972-02-04,1972,1,2,USA,Boeing,Technology Demonstration,Soyuz,GEO,705.4,True,1.94
MSN-0019073,Russia-SUP-2023-19073,2023-01-20,2023,1,1,Russia,Roscosmos,Supply/Resupply,Soyuz,MEO,6692.0,True,3.61
MSN-0019074,Russia-COM-2013-19074,2013-10-12,2013,4,10,Russia,ISS-Reshetnev,Communications,Long March 7,HEO,7621.0,True,10.92
MSN-0019075,USA-CRE-1973-19075,1973-12-21,1973,4,12,USA,SpaceX,Crewed Mission,GSLV,GEO,12320.7,False,24.0
MSN-0019076,USA-CRE-1998-19076,1998-06-04,1998,2,6,USA,Northrop Grumman,Crewed Mission,Electron,LEO,15076.4,True,10.86
MSN-0019077,India-MIL-2007-19077,2007-10-18,2007,4,10,India,ISRO,Military Reconnaissance,Long March 7,GEO,7759.6,True,17.83
MSN-0019078,China-WEA-2017-19078,2017-01-11,2017,1,1,China,GALACTIC ENERGY,Weather,Ariane 5,MEO,979.9,True,1.0
MSN-0019079,China-TEC-2022-19079,2022-05-08,2022,2,5,China,CASC,Technology Demonstration,Vulcan Centaur,HEO,161.6,True,0.42
MSN-0019080,USA-WEA-1985-19080,1985-06-02,1985,2,6,USA,Northrop Grumman,Weather,PSLV,LEO,606.7,True,0.74
MSN-0019081,USA-COM-1976-19081,1976-10-23,1976,4,10,USA,Rocket Lab,Communications,Ariane 6,LEO,3218.2,False,9.58
MSN-0019082,ESA-NAV-1996-19082,1996-02-14,1996,1,2,ESA,Arianespace,Navigation,Delta IV,GEO,2196.4,True,4.46
MSN-0019083,USA-WEA-2008-19083,2008-07-05,2008,3,7,USA,NASA,Weather,Soyuz,LEO,1389.1,True,2.42
MSN-0019084,Japan-COM-2023-19084,2023-09-27,2023,3,9,Japan,MHI,Communications,Proton-M,GTO,3430.8,True,9.3
MSN-0019085,USA-SCI-1996-19085,1996-11-07,1996,4,11,USA,Rocket Lab,Science,Antares,LEO,1992.0,True,5.13
MSN-0019086,UAE-TEC-1979-19086,1979-09-07,1979,3,9,UAE,UAESA,Technology Demonstration,Vulcan Centaur,LEO,98.7,False,0.24
MSN-0019087,USA-WEA-1989-19087,1989-06-05,1989,2,6,USA,ULA,Weather,NURI,LEO,1844.7,True,2.49
MSN-0019088,India-EAR-1977-19088,1977-12-16,1977,4,12,India,ISRO,Earth Observation,Long March 5,LEO,1678.2,True,3.6
MSN-0019089,France-EAR-1975-19089,1975-07-15,1975,3,7,France,CNES,Earth Observation,Ariane 6,LEO,1691.5,True,4.22
MSN-0019090,Russia-EAR-2013-19090,2013-08-23,2013,3,8,Russia,ISS-Reshetnev,Earth Observation,Electron,Heliocentric,3140.9,True,2.95
MSN-0019091,ESA-SCI-1974-19091,1974-10-08,1974,4,10,ESA,Arianespace,Science,Long March 3,GEO,1530.2,True,1.19
MSN-0019092,Italy-NAV-2022-19092,2022-11-05,2022,4,11,Italy,ASI,Navigation,Falcon 9,SSO,2029.8,True,2.14
MSN-0019093,South Korea-EAR-2012-19093,2012-12-02,2012,4,12,South Korea,KARI,Earth Observation,GSLV,MEO,1462.8,True,4.01
MSN-0019094,India-COM-2010-19094,2010-11-09,2010,4,11,India,ISRO,Communications,Long March 5,Heliocentric,5941.3,True,8.48
MSN-0019095,Japan-MIL-1981-19095,1981-05-11,1981,2,5,Japan,MHI,Military Reconnaissance,Long March 2,LEO,5415.7,False,10.36
MSN-0019096,Russia-NAV-1993-19096,1993-10-27,1993,4,10,Russia,Roscosmos,Navigation,Electron,Heliocentric,1759.9,True,3.05
MSN-0019097,China-SUP-2020-19097,2020-05-22,2020,2,5,China,CASC,Supply/Resupply,Angara,SSO,8148.0,True,15.65
MSN-0019098,USA-EAR-2011-19098,2011-02-03,2011,1,2,USA,NASA,Earth Observation,Angara,GEO,1637.0,True,2.07
MSN-0019099,Russia-NAV-1967-19099,1967-12-18,1967,4,12,Russia,ISS-Reshetnev,Navigation,Long March 3,SSO,1915.8,True,5.29
MSN-0019100,USA-COM-2011-19100,2011-01-04,2011,1,1,USA,Northrop Grumman,Communications,Long March 3,LEO,5284.8,True,13.68
MSN-0019101,USA-EAR-2022-19101,2022-01-24,2022,1,1,USA,Rocket Lab,Earth Observation,Electron,GEO,914.8,True,0.51
MSN-0019102,USA-EAR-1988-19102,1988-06-01,1988,2,6,USA,Boeing,Earth Observation,Vulcan Centaur,SSO,1335.6,True,3.89
MSN-0019103,India-SUP-2013-19103,2013-09-06,2013,3,9,India,ISRO,Supply/Resupply,Antares,LEO,9551.0,True,12.19
MSN-0019104,Russia-SUP-2011-19104,2011-06-15,2011,2,6,Russia,ISS-Reshetnev,Supply/Resupply,Shavit,LEO,7555.5,True,16.99
MSN-0019105,ESA-NAV-2002-19105,2002-08-25,2002,3,8,ESA,Arianespace,Navigation,Long March 7,MEO,567.6,True,1.42
MSN-0019106,USA-MIL-2016-19106,2016-04-01,2016,2,4,USA,NASA,Military Reconnaissance,Atlas V,LEO,7700.9,True,10.54
MSN-0019107,USA-SCI-2021-19107,2021-07-25,2021,3,7,USA,Boeing,Science,Electron,MEO,936.5,True,1.9
MSN-0019108,China-COM-1997-19108,1997-07-02,1997,3,7,China,CNSA,Communications,NURI,LEO,3969.7,False,11.4
MSN-0019109,USA-WEA-1987-19109,1987-03-05,1987,1,3,USA,Boeing,Weather,NURI,GEO,1369.5,False,2.07
MSN-0019110,Russia-TEC-2011-19110,2011-07-19,2011,3,7,Russia,Roscosmos,Technology Demonstration,NURI,GTO,434.8,True,0.44
MSN-0019111,Japan-TEC-1974-19111,1974-07-03,1974,3,7,Japan,JAXA,Technology Demonstration,Soyuz,LEO,388.7,True,0.27
MSN-0019112,USA-SPA-2012-19112,2012-07-03,2012,3,7,USA,ULA,Space Station,Ariane 5,LEO,14827.7,True,23.55
MSN-0019113,ESA-SCI-1966-19113,1966-11-21,1966,4,11,ESA,Arianespace,Science,Long March 5,LEO,1255.9,False,3.47
MSN-0019114,Other-DEE-2019-19114,2019-09-23,2019,3,9,Other,Unknown Agency,Deep Space,Vulcan Centaur,LEO,2078.9,True,3.37
MSN-0019115,China-EAR-2016-19115,2016-03-18,2016,1,3,China,CASC,Earth Observation,Long March 2,LEO,1670.7,True,1.75
MSN-0019116,China-NAV-1999-19116,1999-04-24,1999,2,4,China,CASIC,Navigation,Long March 2,HEO,2438.2,True,1.55
MSN-0019117,USA-COM-2012-19117,2012-06-22,2012,2,6,USA,NASA,Communications,Long March 2,LEO,4211.6,True,6.14
MSN-0019118,Russia-TEC-2013-19118,2013-03-01,2013,1,3,Russia,Roscosmos,Technology Demonstration,Delta IV,LEO,58.1,True,0.06
MSN-0019119,China-COM-1997-19119,1997-11-07,1997,4,11,China,CASIC,Communications,Delta IV,LEO,10414.8,True,26.15
MSN-0019120,Russia-TEC-2018-19120,2018-08-01,2018,3,8,Russia,ISS-Reshetnev,Technology Demonstration,Angara,LEO,464.1,True,1.11
MSN-0019121,Russia-NAV-2000-19121,2000-06-09,2000,2,6,Russia,Roscosmos,Navigation,Falcon Heavy,GTO,2143.3,True,4.54
MSN-0019122,USA-SUP-1977-19122,1977-02-04,1977,1,2,USA,Rocket Lab,Supply/Resupply,Long March 3,GTO,13262.4,True,26.7
MSN-0019123,USA-COM-2000-19123,2000-08-12,2000,3,8,USA,ULA,Communications,Falcon 9,LEO,2997.6,True,6.97
MSN-0019124,UAE-MIL-1993-19124,1993-06-10,1993,2,6,UAE,UAESA,Military Reconnaissance,Angara,LEO,7769.2,True,11.79
MSN-0019125,USA-TEC-2015-19125,2015-06-04,2015,2,6,USA,ULA,Technology Demonstration,Long March 7,LEO,114.4,True,0.21
MSN-0019126,USA-TEC-2007-19126,2007-05-23,2007,2,5,USA,Rocket Lab,Technology Demonstration,Falcon Heavy,HEO,315.1,True,0.77
MSN-0019127,China-COM-2013-19127,2013-01-18,2013,1,1,China,CASIC,Communications,Falcon 9,Heliocentric,4856.3,True,7.38
MSN-0019128,USA-TEC-2024-19128,2024-07-04,2024,3,7,USA,ULA,Technology Demonstration,Long March 7,LEO,605.8,True,1.0
MSN-0019129,ESA-SCI-2018-19129,2018-09-13,2018,3,9,ESA,Arianespace,Science,Vulcan Centaur,GEO,1955.2,True,5.65
MSN-0019130,UK-COM-2004-19130,2004-04-27,2004,2,4,UK,OneWeb,Communications,GSLV,LEO,2477.3,True,4.77
MSN-0019131,USA-COM-2019-19131,2019-04-11,2019,2,4,USA,Boeing,Communications,H3,GEO,6661.7,True,3.42
MSN-0019132,USA-EAR-2003-19132,2003-09-27,2003,3,9,USA,Rocket Lab,Earth Observation,Proton-M,GEO,2470.5,True,5.27
MSN-0019133,USA-SCI-2011-19133,2011-11-11,2011,4,11,USA,NASA,Science,Angara,MEO,2165.1,True,4.08
MSN-0019134,USA-SCI-1979-19134,1979-02-13,1979,1,2,USA,SpaceX,Science,Long March 3,LEO,3384.1,False,5.22
MSN-0019135,Canada-CRE-2001-19135,2001-11-02,2001,4,11,Canada,CSA,Crewed Mission,Falcon Heavy,GEO,23040.6,True,56.98
MSN-0019136,USA-NAV-2004-19136,2004-01-20,2004,1,1,USA,NASA,Navigation,Long March 2,GEO,1282.3,True,3.25
MSN-0019137,China-SCI-1995-19137,1995-09-04,1995,3,9,China,GALACTIC ENERGY,Science,Vulcan Centaur,GEO,2183.3,True,1.65
MSN-0019138,Japan-SCI-2007-19138,2007-06-09,2007,2,6,Japan,MHI,Science,Atlas V,LEO,577.9,True,1.37
MSN-0019139,Russia-EAR-2012-19139,2012-09-04,2012,3,9,Russia,Roscosmos,Earth Observation,NURI,LEO,1790.6,True,1.71
MSN-0019140,USA-TEC-2023-19140,2023-10-09,2023,4,10,USA,Northrop Grumman,Technology Demonstration,Vulcan Centaur,GEO,50.0,True,0.1
MSN-0019141,China-WEA-1971-19141,1971-11-08,1971,4,11,China,CASIC,Weather,Long March 5,SSO,823.8,False,1.98
MSN-0019142,China-COM-1993-19142,1993-08-09,1993,3,8,China,CASC,Communications,Long March 3,SSO,4503.5,True,3.63
MSN-0019143,Russia-COM-1995-19143,1995-04-22,1995,2,4,Russia,Roscosmos,Communications,H3,GEO,6319.3,True,5.32
MSN-0019144,France-EAR-2020-19144,2020-12-08,2020,4,12,France,CNES,Earth Observation,Angara,GEO,825.4,True,0.45
MSN-0019145,Japan-EAR-2023-19145,2023-09-11,2023,3,9,Japan,JAXA,Earth Observation,Long March 3,SSO,471.4,True,0.51
MSN-0019146,China-NAV-2005-19146,2005-01-13,2005,1,1,China,CNSA,Navigation,Soyuz,MEO,1768.4,True,4.73
MSN-0019147,China-EAR-1975-19147,1975-03-22,1975,1,3,China,CNSA,Earth Observation,Proton-M,MEO,2250.4,True,3.5
MSN-0019148,China-EAR-1994-19148,1994-04-02,1994,2,4,China,CASC,Earth Observation,Long March 3,SSO,2988.1,True,4.85
MSN-0019149,USA-TEC-2009-19149,2009-03-17,2009,1,3,USA,Boeing,Technology Demonstration,Electron,LEO,458.8,False,1.13
MSN-0019150,USA-SUP-2016-19150,2016-06-04,2016,2,6,USA,SpaceX,Supply/Resupply,Vulcan Centaur,LEO,8475.2,True,24.58
MSN-0019151,ESA-EAR-1973-19151,1973-07-27,1973,3,7,ESA,ESA,Earth Observation,Soyuz,LEO,1464.2,True,2.87
MSN-0019152,USA-COM-2021-19152,2021-04-24,2021,2,4,USA,SpaceX,Communications,H-IIA,SSO,7953.2,True,16.13
MSN-0019153,China-COM-2001-19153,2001-05-21,2001,2,5,China,CNSA,Communications,H3,LEO,5050.3,True,10.41
MSN-0019154,Israel-EAR-2009-19154,2009-03-16,2009,1,3,Israel,ISA,Earth Observation,PSLV,LEO,1672.6,True,2.55
MSN-0019155,USA-MIL-1989-19155,1989-07-05,1989,3,7,USA,Boeing,Military Reconnaissance,Falcon Heavy,LEO,8142.5,True,6.4
MSN-0019156,China-WEA-2002-19156,2002-04-25,2002,2,4,China,CASC,Weather,Long March 3,HEO,1599.2,True,3.45
MSN-0019157,Russia-EAR-2015-19157,2015-09-26,2015,3,9,Russia,ISS-Reshetnev,Earth Observation,Delta IV,LEO,2205.5,True,6.04
MSN-0019158,Brazil-COM-2014-19158,2014-09-19,2014,3,9,Brazil,AEB,Communications,Long March 3,GEO,6091.7,True,4.73
MSN-0019159,Russia-MIL-1990-19159,1990-10-12,1990,4,10,Russia,Roscosmos,Military Reconnaissance,H-IIA,LEO,2308.5,False,2.59
MSN-0019160,Other-COM-1994-19160,1994-07-24,1994,3,7,Other,Unknown Agency,Communications,Soyuz,MEO,4287.7,True,12.49
MSN-0019161,China-MIL-1991-19161,1991-09-25,1991,3,9,China,CASIC,Military Reconnaissance,Antares,SSO,5834.1,True,14.92
MSN-0019162,Russia-WEA-2021-19162,2021-11-06,2021,4,11,Russia,ISS-Reshetnev,Weather,Long March 5,LEO,1465.8,True,4.38
MSN-0019163,USA-TEC-2000-19163,2000-02-12,2000,1,2,USA,NASA,Technology Demonstration,GSLV,LEO,767.0,True,0.72
MSN-0019164,India-COM-1989-19164,1989-08-01,1989,3,8,India,ISRO,Communications,Electron,GEO,4445.6,True,10.87
MSN-0019165,Russia-SCI-2022-19165,2022-04-03,2022,2,4,Russia,ISS-Reshetnev,Science,Electron,MEO,50.0,True,0.03
MSN-0019166,USA-TEC-2021-19166,2021-03-25,2021,1,3,USA,ULA,Technology Demonstration,Antares,GEO,416.2,True,0.77
MSN-0019167,China-SCI-2021-19167,2021-06-13,2021,2,6,China,CNSA,Science,H-IIA,HEO,1623.0,True,4.41
MSN-0019168,China-COM-1998-19168,1998-07-15,1998,3,7,China,CASC,Communications,Long March 7,LEO,5698.4,True,10.75
MSN-0019169,USA-TEC-2015-19169,2015-06-27,2015,2,6,USA,Northrop Grumman,Technology Demonstration,Other,LEO,876.2,True,2.31
MSN-0019170,China-CRE-1983-19170,1983-01-06,1983,1,1,China,GALACTIC ENERGY,Crewed Mission,Electron,MEO,10619.1,False,18.16
MSN-0019171,USA-NAV-2020-19171,2020-12-20,2020,4,12,USA,Northrop Grumman,Navigation,Long March 7,LEO,3308.1,True,3.06
MSN-0019172,China-EAR-1986-19172,1986-05-08,1986,2,5,China,CNSA,Earth Observation,PSLV,LEO,1684.3,False,3.95
MSN-0019173,Russia-WEA-2001-19173,2001-08-26,2001,3,8,Russia,ISS-Reshetnev,Weather,H-IIA,HEO,836.8,False,1.16
MSN-0019174,Germany-SPA-2010-19174,2010-07-04,2010,3,7,Germany,DLR,Space Station,PSLV,GEO,19627.1,True,30.82
MSN-0019175,China-SCI-1973-19175,1973-01-19,1973,1,1,China,CASIC,Science,GSLV,LEO,1569.8,True,1.49
MSN-0019176,Japan-EAR-2020-19176,2020-06-24,2020,2,6,Japan,MHI,Earth Observation,Falcon 9,LEO,1390.2,True,2.98
MSN-0019177,ESA-DEE-2005-19177,2005-05-02,2005,2,5,ESA,Arianespace,Deep Space,Falcon 9,LEO,4018.7,False,5.24
MSN-0019178,USA-TEC-2012-19178,2012-01-25,2012,1,1,USA,SpaceX,Technology Demonstration,Angara,LEO,342.9,True,0.47
MSN-0019179,South Korea-COM-2011-19179,2011-03-08,2011,1,3,South Korea,KARI,Communications,Falcon Heavy,SSO,5921.3,True,7.0
MSN-0019180,Germany-COM-2012-19180,2012-04-18,2012,2,4,Germany,DLR,Communications,Long March 3,GEO,4900.2,True,8.63
MSN-0019181,China-COM-1999-19181,1999-11-21,1999,4,11,China,GALACTIC ENERGY,Communications,Ariane 5,GEO,4359.0,True,3.87
MSN-0019182,India-SCI-1998-19182,1998-02-12,1998,1,2,India,ISRO,Science,Falcon 9,SSO,2344.4,True,6.18
MSN-0019183,ESA-EAR-2021-19183,2021-04-10,2021,2,4,ESA,ESA,Earth Observation,H3,SSO,439.4,True,0.49
MSN-0019184,India-WEA-2011-19184,2011-08-25,2011,3,8,India,ISRO,Weather,Atlas V,MEO,845.3,True,1.52
MSN-0019185,USA-SCI-2008-19185,2008-02-05,2008,1,2,USA,Rocket Lab,Science,GSLV,LEO,2585.0,True,3.24
MSN-0019186,USA-DEE-2019-19186,2019-01-13,2019,1,1,USA,NASA,Deep Space,Ariane 6,GTO,2165.1,True,6.26
MSN-0019187,USA-EAR-1996-19187,1996-01-04,1996,1,1,USA,NASA,Earth Observation,Long March 7,SSO,641.9,False,0.56
MSN-0019188,USA-TEC-1973-19188,1973-10-11,1973,4,10,USA,Rocket Lab,Technology Demonstration,Shavit,LEO,615.7,True,0.95
MSN-0019189,Russia-EAR-2024-19189,2024-12-28,2024,4,12,Russia,Roscosmos,Earth Observation,Proton-M,LEO,999.1,True,2.35
MSN-0019190,France-EAR-2015-19190,2015-09-13,2015,3,9,France,CNES,Earth Observation,Other,GEO,2130.1,True,2.65
MSN-0019191,Russia-EAR-1989-19191,1989-06-20,1989,2,6,Russia,Roscosmos,Earth Observation,Long March 7,LEO,1950.2,False,5.61
MSN-0019192,China-COM-2015-19192,2015-11-12,2015,4,11,China,GALACTIC ENERGY,Communications,Delta IV,GEO,2095.3,True,4.68
MSN-0019193,USA-TEC-2002-19193,2002-09-09,2002,3,9,USA,NASA,Technology Demonstration,Delta IV,Heliocentric,100.4,True,0.25
MSN-0019194,China-SCI-2023-19194,2023-01-26,2023,1,1,China,CNSA,Science,Falcon 9,GEO,2057.9,True,2.43
MSN-0019195,India-MIL-1995-19195,1995-08-21,1995,3,8,India,ISRO,Military Reconnaissance,Proton-M,GEO,3118.4,True,1.64
MSN-0019196,China-COM-1990-19196,1990-01-26,1990,1,1,China,GALACTIC ENERGY,Communications,Soyuz,SSO,7524.2,False,6.28
MSN-0019197,India-WEA-2007-19197,2007-09-01,2007,3,9,India,ISRO,Weather,Falcon Heavy,LEO,1084.4,True,0.75
MSN-0019198,China-SCI-1996-19198,1996-10-15,1996,4,10,China,CASIC,Science,Atlas V,LEO,1822.6,False,4.56
MSN-0019199,USA-CRE-1978-19199,1978-06-04,1978,2,6,USA,SpaceX,Crewed Mission,PSLV,GEO,19160.5,True,49.11
MSN-0019200,India-CRE-2007-19200,2007-12-10,2007,4,12,India,ISRO,Crewed Mission,Soyuz,GTO,14096.6,True,16.87
MSN-0019201,ESA-COM-1999-19201,1999-04-04,1999,2,4,ESA,ESA,Communications,Atlas V,LEO,10280.5,True,21.04
MSN-0019202,Russia-WEA-2014-19202,2014-07-23,2014,3,7,Russia,Roscosmos,Weather,Long March 3,GEO,1751.8,True,5.23
MSN-0019203,UK-WEA-2019-19203,2019-02-08,2019,1,2,UK,OneWeb,Weather,Long March 5,MEO,1464.8,True,3.6
MSN-0019204,USA-TEC-1993-19204,1993-03-14,1993,1,3,USA,NASA,Technology Demonstration,Electron,LEO,771.5,True,0.94
MSN-0019205,India-COM-2016-19205,2016-04-04,2016,2,4,India,ISRO,Communications,Proton-M,MEO,4119.1,True,9.09
MSN-0019206,Russia-COM-2009-19206,2009-06-14,2009,2,6,Russia,ISS-Reshetnev,Communications,Ariane 5,SSO,4377.3,True,7.44
