record_id,mission_id,satellite_id,timestamp,country,mission_type,fuel_consumption_kg,energy_consumption_mwh,storage_usage_gb,bandwidth_usage_gbps,ground_station_hours,maintenance_hours,year
RES-0092056,MSN-0075428,SAT-0071234,1974-09-25,Japan,Technology Demonstration,215.11,13.13,986.6,2.52,11.4,29.0,1974
RES-0092057,MSN-0092295,SAT-0087016,2019-06-03,USA,Technology Demonstration,87.15,37.35,3143.2,7.15,21.7,43.2,2019
RES-0092058,MSN-0056308,SAT-VIRT-26178,2008-11-26,China,Communications,1210.82,55.7,2123.2,2.09,64.7,18.3,2008
RES-0092059,MSN-0006457,SAT-VIRT-48804,1987-06-10,USA,Communications,1305.56,156.33,2477.6,9.97,41.5,38.9,1987
RES-0092060,MSN-0023628,SAT-0022375,2017-05-14,Other,Navigation,762.7,68.34,3061.1,5.24,28.8,18.0,2017
RES-0092061,MSN-0093378,SAT-0087980,1997-11-20,Russia,Communications,1927.38,206.98,2063.9,9.4,57.2,23.2,1997
RES-0092062,MSN-0015493,SAT-0014757,2014-09-02,China,Weather,223.33,40.55,5934.0,6.09,28.9,19.3,2014
RES-0092063,MSN-0031960,SAT-0030223,2015-08-16,USA,Military Reconnaissance,173.94,39.89,2707.4,9.85,16.8,9.7,2015
RES-0092064,MSN-0066812,SAT-0063099,1999-03-19,USA,Science,531.28,54.39,7330.2,4.57,212.6,35.4,1999
RES-0092065,MSN-0043376,SAT-VIRT-67135,2005-10-26,USA,Crewed Mission,2396.11,324.22,1625.7,8.73,28.1,24.6,2005
RES-0092066,MSN-0069923,SAT-0065965,1997-10-05,India,Technology Demonstration,108.01,19.76,2383.6,14.05,42.4,12.9,1997
RES-0092067,MSN-0069523,SAT-0065623,2024-11-09,USA,Communications,846.56,81.49,643.0,6.19,59.8,9.0,2024
RES-0092068,MSN-0025443,SAT-0024084,1975-04-24,USA,Military Reconnaissance,335.18,39.4,2272.7,2.13,23.4,7.7,1975
RES-0092069,MSN-0025986,SAT-0024591,1995-05-14,France,Communications,486.67,47.58,1061.2,6.0,21.8,22.9,1995
RES-0092070,MSN-0000142,SAT-0000135,1997-09-18,ESA,Science,359.35,59.16,7663.4,5.02,141.5,25.7,1997
RES-0092071,MSN-0074388,SAT-0070280,1999-03-27,USA,Communications,1106.98,96.31,1983.4,12.12,53.6,10.0,1999
RES-0092072,MSN-0032467,SAT-0030717,1982-01-21,USA,Science,170.96,32.87,4212.3,8.73,148.7,37.7,1982
RES-0092073,MSN-0047260,SAT-0044710,2010-01-11,USA,Military Reconnaissance,756.22,87.66,1266.0,13.8,10.8,40.8,2010
RES-0092074,MSN-0072320,SAT-0068278,1984-07-23,Russia,Earth Observation,435.13,69.24,2770.3,23.44,72.3,21.8,1984
RES-0092075,MSN-0053578,SAT-0050754,2005-08-25,USA,Earth Observation,312.72,57.62,8041.9,44.48,85.7,12.5,2005
RES-0092076,MSN-0040329,SAT-0038218,1988-07-16,USA,Communications,975.09,188.69,1375.7,13.37,55.0,25.5,1988
RES-0092077,MSN-0097586,SAT-0091929,1984-09-27,USA,Navigation,375.39,66.21,1810.9,3.62,30.6,19.1,1984
RES-0092078,MSN-0083171,SAT-0078436,2020-09-04,Russia,Earth Observation,301.24,54.62,8904.2,22.59,193.7,7.7,2020
RES-0092079,MSN-0051020,SAT-0048267,2012-03-02,India,Science,284.37,39.33,8660.5,40.38,39.9,30.8,2012
RES-0092080,MSN-0001337,SAT-0001253,1992-12-19,China,Science,193.18,53.17,3667.6,12.11,128.6,43.2,1992
RES-0092081,MSN-0061063,SAT-0057746,1991-06-16,India,Communications,1054.51,104.07,3307.0,6.83,65.0,22.5,1991
RES-0092082,MSN-0014425,SAT-VIRT-82219,1994-03-09,USA,Supply/Resupply,1261.75,197.85,1261.3,10.85,33.1,15.0,1994
RES-0092083,MSN-0075049,SAT-0070900,2012-12-08,Russia,Technology Demonstration,32.21,20.99,1551.4,7.25,65.3,34.7,2012
RES-0092084,MSN-0017491,SAT-0016627,2018-02-21,USA,Communications,513.68,49.95,545.4,4.81,24.6,39.9,2018
RES-0092085,MSN-0076525,SAT-0072244,2014-07-21,ESA,Earth Observation,20.8,24.97,4900.7,35.77,164.0,42.0,2014
RES-0092086,MSN-0051705,SAT-VIRT-66321,1975-07-14,Germany,Earth Observation,246.85,22.27,5745.8,9.87,199.4,16.0,1975
RES-0092087,MSN-0020543,SAT-0019489,2012-04-18,Other,Science,336.76,48.43,4884.1,4.37,149.4,17.1,2012
RES-0092088,MSN-0093340,SAT-VIRT-15786,2018-02-17,USA,Deep Space,538.59,32.68,2962.6,12.4,33.3,32.3,2018
RES-0092089,MSN-0044007,SAT-0041729,2001-12-15,Russia,Weather,262.04,48.78,5512.9,17.3,60.5,5.2,2001
RES-0092090,MSN-0058809,SAT-VIRT-29385,2011-10-28,Germany,Crewed Mission,1306.36,211.5,1890.1,3.34,24.7,34.8,2011
RES-0092091,MSN-0025163,SAT-0023811,2013-08-05,USA,Navigation,41.76,23.5,3283.4,12.32,15.1,11.6,2013
RES-0092092,MSN-0004269,SAT-0004009,2007-02-22,Other,Technology Demonstration,222.26,34.58,3328.6,2.27,13.4,18.7,2007
RES-0092093,MSN-0022143,SAT-VIRT-16786,2022-12-06,USA,Crewed Mission,4204.05,176.47,2390.1,12.35,21.8,12.1,2022
RES-0092094,MSN-0051528,SAT-0048784,2020-07-10,ESA,Weather,354.42,21.9,4268.3,21.08,121.4,44.7,2020
RES-0092095,MSN-0010001,SAT-0009419,2012-02-13,France,Navigation,197.14,51.89,1731.6,1.65,23.7,21.3,2012
RES-0092096,MSN-0060635,SAT-0057371,1985-09-03,Italy,Technology Demonstration,199.0,38.56,2774.1,12.92,47.3,13.8,1985
RES-0092097,MSN-0067828,SAT-0064020,2014-06-17,Russia,Navigation,195.23,31.69,1175.3,11.4,47.3,46.6,2014
RES-0092098,MSN-0024656,SAT-0023344,2017-07-22,Japan,Earth Observation,237.31,34.06,9950.9,5.94,99.6,17.0,2017
RES-0092099,MSN-0083374,SAT-0078632,2016-11-18,China,Navigation,214.66,46.65,2371.5,9.47,9.6,15.5,2016
RES-0092100,MSN-0014340,SAT-0013649,1986-02-26,India,Communications,363.39,21.86,2591.6,12.72,59.9,14.5,1986
RES-0092101,MSN-0014288,SAT-0013607,1997-07-14,USA,Navigation,279.68,61.15,1273.8,11.77,28.2,42.4,1997
RES-0092102,MSN-0036042,SAT-0034156,2011-07-10,Russia,Earth Observation,308.53,18.97,3849.3,39.77,224.9,28.0,2011
RES-0092103,MSN-0032391,SAT-0030645,2005-04-28,USA,Earth Observation,96.3,39.08,10952.7,22.46,170.2,35.2,2005
RES-0092104,MSN-0044094,SAT-0041803,2009-01-01,China,Science,28.28,21.78,10089.9,43.37,56.8,29.6,2009
RES-0092105,MSN-0071608,SAT-0067583,2005-05-07,Brazil,Technology Demonstration,33.48,28.17,3066.8,10.24,44.8,34.4,2005
RES-0092106,MSN-0054408,SAT-0051504,2004-06-19,USA,Earth Observation,426.01,76.57,1957.3,36.2,63.8,47.9,2004
RES-0092107,MSN-0050006,SAT-0047324,2023-10-27,India,Navigation,780.72,66.64,2068.7,12.44,12.4,13.3,2023
RES-0092108,MSN-0062072,SAT-0058665,2005-09-08,Italy,Military Reconnaissance,492.62,45.73,3476.7,9.91,30.0,45.4,2005
RES-0092109,MSN-0060511,SAT-0057247,2001-12-01,UAE,Science,246.22,26.12,3613.6,23.68,197.7,31.3,2001
RES-0092110,MSN-0016972,SAT-VIRT-13147,2003-09-20,Russia,Technology Demonstration,241.33,18.8,2618.3,11.49,20.2,22.6,2003
RES-0092111,MSN-0046729,SAT-VIRT-27663,2009-07-13,USA,Supply/Resupply,730.74,64.81,1722.8,6.39,61.3,45.5,2009
RES-0092112,MSN-0093466,SAT-0088064,2009-06-02,France,Science,215.51,37.95,3079.2,7.98,210.0,25.5,2009
RES-0092113,MSN-0057698,SAT-0054568,1987-03-17,UK,Communications,844.46,54.71,1112.7,11.18,52.8,15.2,1987
RES-0092114,MSN-0068621,SAT-0064800,1988-02-09,USA,Technology Demonstration,92.61,35.8,2457.6,7.75,41.9,20.2,1988
RES-0092115,MSN-0016718,SAT-0015958,2020-04-24,USA,Navigation,254.8,44.37,1828.3,4.84,46.6,29.7,2020
RES-0092116,MSN-0087108,SAT-VIRT-42798,1998-07-28,USA,Crewed Mission,1176.35,81.71,1243.1,10.4,53.8,37.3,1998
RES-0092117,MSN-0005545,SAT-0005207,1977-08-14,Israel,Science,248.1,49.92,10908.4,32.36,168.0,25.1,1977
RES-0092118,MSN-0024791,SAT-VIRT-37891,2008-08-04,USA,Crewed Mission,1935.33,128.3,1045.9,10.16,23.2,47.9,2008
RES-0092119,MSN-0027274,SAT-VIRT-04523,1985-01-17,USA,Crewed Mission,1687.91,155.86,2443.6,6.14,44.2,31.7,1985
RES-0092120,MSN-0053682,SAT-0050851,2020-04-21,India,Navigation,306.24,32.27,2620.1,10.64,59.0,27.0,2020
RES-0092121,MSN-0021320,SAT-0020254,2009-10-16,USA,Navigation,230.04,29.92,1954.5,8.91,15.6,20.1,2009
RES-0092122,MSN-0010330,SAT-0009746,2005-10-18,Russia,Science,396.43,63.92,6161.5,21.32,89.6,19.9,2005
RES-0092123,MSN-0016945,SAT-0016133,1986-12-03,ESA,Science,308.32,21.71,6827.7,18.94,125.3,39.3,1986
RES-0092124,MSN-0083021,SAT-0078305,2023-03-08,China,Communications,1703.88,172.06,1117.7,5.63,56.3,38.3,2023
RES-0092125,MSN-0073928,SAT-0069839,2004-11-13,USA,Earth Observation,380.38,52.68,6122.8,27.73,132.3,27.2,2004
RES-0092126,MSN-0066853,SAT-0063144,1976-10-12,Russia,Science,354.23,54.9,6905.9,10.0,82.1,33.1,1976
RES-0092127,MSN-0050513,SAT-0047797,2011-07-08,China,Earth Observation,383.01,32.55,3967.1,12.11,44.6,5.2,2011
RES-0092128,MSN-0016445,SAT-0015723,2006-04-02,Brazil,Navigation,473.82,32.07,1118.4,3.42,41.6,40.1,2006
RES-0092129,MSN-0030132,SAT-0028519,1999-03-02,UK,Space Station,1547.19,251.94,2753.7,7.61,25.9,36.2,1999
RES-0092130,MSN-0016839,SAT-0016051,2006-05-06,Russia,Science,374.71,45.51,4741.3,21.01,181.6,46.2,2006
RES-0092131,MSN-0001119,SAT-0001049,1981-03-13,India,Earth Observation,217.59,42.61,7767.2,5.17,156.2,47.3,1981
RES-0092132,MSN-0011982,SAT-0011350,1990-11-15,South Korea,Technology Demonstration,112.53,24.27,2826.7,10.62,43.9,43.6,1990
RES-0092133,MSN-0021632,SAT-0020533,2014-09-15,Russia,Space Station,3115.49,469.91,1133.7,2.51,43.2,33.3,2014
RES-0092134,MSN-0010405,SAT-0009831,2021-06-13,Russia,Technology Demonstration,137.6,16.35,2522.4,7.5,47.8,41.1,2021
RES-0092135,MSN-0082905,SAT-0078189,2006-07-09,Other,Navigation,311.32,48.29,1763.9,2.22,22.2,21.4,2006
RES-0092136,MSN-0006998,SAT-0006517,1977-07-18,India,Communications,1517.74,145.76,1167.0,8.47,47.5,29.2,1977
RES-0092137,MSN-0023342,SAT-0022127,1988-01-27,China,Technology Demonstration,218.16,25.11,2893.4,5.03,27.8,31.5,1988
RES-0092138,MSN-0056603,SAT-0053574,2024-01-06,USA,Military Reconnaissance,976.07,81.11,862.0,11.72,59.9,35.7,2024
RES-0092139,MSN-0095465,SAT-0089922,1995-02-17,USA,Weather,70.3,18.34,6261.0,7.77,126.4,32.8,1995
RES-0092140,MSN-0029474,SAT-0027902,1991-07-26,UAE,Communications,1398.05,143.27,3157.7,10.15,25.3,4.5,1991
RES-0092141,MSN-0085484,SAT-0080595,2003-10-17,ESA,Technology Demonstration,63.64,10.19,3395.2,3.78,65.2,12.6,2003
RES-0092142,MSN-0089050,SAT-0083854,1995-11-11,Russia,Technology Demonstration,73.88,25.79,1297.4,9.44,24.6,20.3,1995
RES-0092143,MSN-0085682,SAT-VIRT-37362,2010-11-14,Japan,Earth Observation,477.98,39.76,8225.2,5.92,233.2,26.2,2010
RES-0092144,MSN-0089585,SAT-VIRT-89403,2021-05-24,China,Supply/Resupply,1086.81,209.44,2488.2,3.47,43.5,29.9,2021
RES-0092145,MSN-0086054,SAT-VIRT-14782,1979-04-14,ESA,Communications,885.63,178.01,1707.9,12.01,59.4,40.2,1979
RES-0092146,MSN-0048884,SAT-VIRT-02651,1991-06-26,USA,Deep Space,752.49,53.45,2788.4,10.61,22.7,45.1,1991
RES-0092147,MSN-0031241,SAT-0029541,1983-09-02,Japan,Communications,450.4,65.16,1650.6,9.37,20.2,24.1,1983
RES-0092148,MSN-0013718,SAT-0013069,2018-11-13,Russia,Earth Observation,379.38,40.6,7073.8,11.27,168.1,42.9,2018
RES-0092149,MSN-0030574,SAT-0028937,2000-03-20,Other,Earth Observation,43.3,19.41,4671.6,41.9,86.6,5.6,2000
RES-0092150,MSN-0068263,SAT-0064445,2015-10-11,China,Technology Demonstration,119.51,11.83,655.8,14.05,41.4,47.1,2015
RES-0092151,MSN-0071981,SAT-VIRT-73220,2015-09-21,Japan,Supply/Resupply,863.42,130.57,1740.1,11.64,11.9,26.1,2015
RES-0092152,MSN-0021272,SAT-0020200,1989-04-24,USA,Earth Observation,554.58,42.13,3086.6,9.48,52.2,19.4,1989
RES-0092153,MSN-0038710,SAT-0036692,2016-11-20,UK,Earth Observation,231.12,23.72,11882.5,39.0,231.9,17.2,2016
RES-0092154,MSN-0034989,SAT-0033135,2010-07-22,India,Navigation,242.61,45.72,2631.7,12.0,13.2,46.0,2010
RES-0092155,MSN-0027244,SAT-0025768,1979-09-14,Russia,Earth Observation,227.56,25.65,6616.7,30.14,181.8,29.7,1979
RES-0092156,MSN-0081097,SAT-0076512,2018-08-05,Germany,Technology Demonstration,86.07,21.78,714.8,4.37,62.6,25.0,2018
RES-0092157,MSN-0001803,SAT-VIRT-99416,2018-01-09,USA,Crewed Mission,3835.62,264.78,1316.6,12.41,41.3,34.9,2018
RES-0092158,MSN-0094675,SAT-0089170,2024-11-02,China,Communications,593.15,92.17,1421.2,2.02,57.5,16.9,2024
RES-0092159,MSN-0057971,SAT-0054817,2024-08-15,Russia,Communications,793.97,84.28,834.3,12.2,48.9,44.1,2024
RES-0092160,MSN-0073165,SAT-VIRT-27702,1989-02-18,ESA,Supply/Resupply,1226.63,72.12,2367.2,14.57,56.6,5.2,1989
RES-0092161,MSN-0050975,SAT-0048217,1990-06-09,Russia,Earth Observation,162.02,22.43,11236.6,20.03,33.1,45.1,1990
RES-0092162,MSN-0025844,SAT-0024452,1992-01-16,France,Communications,1561.94,117.35,1549.5,8.8,18.2,12.2,1992
RES-0092163,MSN-0060495,SAT-0057236,2020-04-10,Germany,Navigation,387.95,54.33,752.3,8.06,20.7,23.8,2020
RES-0092164,MSN-0007281,SAT-0006785,1982-06-22,USA,Communications,360.04,67.09,1415.5,10.67,37.0,12.3,1982
RES-0092165,MSN-0051242,SAT-0048484,2017-09-27,ESA,Science,196.59,48.86,5804.3,19.57,219.1,47.2,2017
RES-0092166,MSN-0069498,SAT-0065605,2021-11-10,China,Communications,583.46,80.69,802.3,12.59,65.0,36.2,2021
RES-0092167,MSN-0063802,SAT-0060325,2002-08-11,USA,Earth Observation,356.65,43.54,7717.9,26.96,214.2,24.4,2002
RES-0092168,MSN-0009072,SAT-VIRT-40821,2005-06-21,Russia,Space Station,2090.9,300.81,1228.6,8.94,34.5,4.1,2005
RES-0092169,MSN-0031866,SAT-0030143,2020-12-24,Russia,Navigation,281.75,32.35,903.5,5.64,49.5,39.9,2020
RES-0092170,MSN-0016687,SAT-0015936,1987-01-16,USA,Communications,1317.55,61.15,2877.8,1.59,47.8,14.3,1987
RES-0092171,MSN-0075443,SAT-0071247,1985-06-01,USA,Earth Observation,210.35,21.19,7586.1,31.11,216.9,42.0,1985
RES-0092172,MSN-0002380,SAT-0002246,2003-06-17,China,Navigation,318.61,51.73,1105.3,8.27,22.6,41.8,2003
RES-0092173,MSN-0030275,SAT-0028654,2022-02-28,USA,Communications,633.91,130.33,2511.9,13.47,55.9,30.9,2022
RES-0092174,MSN-0057471,SAT-0054388,2015-12-01,Russia,Science,459.13,65.83,8177.9,9.87,107.7,31.3,2015
RES-0092175,MSN-0044811,SAT-VIRT-49461,1965-11-26,Germany,Earth Observation,181.83,36.1,7457.6,22.53,148.0,9.7,1965
RES-0092176,MSN-0031539,SAT-0029842,1993-10-27,USA,Navigation,589.01,29.3,760.3,1.99,34.7,38.3,1993
RES-0092177,MSN-0041588,SAT-0039435,2024-09-03,USA,Earth Observation,286.2,18.13,2903.0,13.06,148.8,17.0,2024
RES-0092178,MSN-0088336,SAT-VIRT-29129,2017-07-19,USA,Deep Space,379.79,65.47,2818.1,12.64,45.1,33.5,2017
RES-0092179,MSN-0055077,SAT-0052158,2017-01-24,China,Communications,422.59,66.59,1791.9,9.27,29.0,16.6,2017
RES-0092180,MSN-0077625,SAT-VIRT-28215,2019-08-21,Russia,Supply/Resupply,1555.6,112.85,1716.9,5.94,48.2,31.2,2019
RES-0092181,MSN-0083524,SAT-0078784,2000-02-06,USA,Communications,721.08,131.79,2138.6,13.36,35.9,29.2,2000
RES-0092182,MSN-0001033,SAT-0000961,1996-07-02,USA,Science,324.37,54.71,2546.1,8.65,167.3,33.8,1996
RES-0092183,MSN-0009319,SAT-0008786,1979-02-28,USA,Navigation,594.83,42.85,1699.4,6.8,43.2,47.9,1979
RES-0092184,MSN-0028111,SAT-0026631,1988-03-13,Japan,Science,390.72,24.62,3298.4,51.38,134.1,10.9,1988
RES-0092185,MSN-0082420,SAT-VIRT-46257,1969-04-09,Japan,Technology Demonstration,131.57,28.93,2585.4,7.58,27.2,10.8,1969
RES-0092186,MSN-0016934,SAT-0016123,2015-07-27,Russia,Earth Observation,535.3,27.8,8352.5,28.71,81.6,34.3,2015
RES-0092187,MSN-0036952,SAT-0035017,2013-03-15,USA,Military Reconnaissance,302.3,54.97,1915.5,13.38,49.1,13.7,2013
RES-0092188,MSN-0035617,SAT-0033727,2017-12-06,USA,Weather,180.21,17.17,6866.7,23.05,62.9,32.8,2017
RES-0092189,MSN-0008827,SAT-0008305,2001-10-05,China,Communications,446.12,24.04,827.1,6.64,26.1,34.1,2001
RES-0092190,MSN-0049449,SAT-0046790,1970-02-04,China,Earth Observation,172.44,48.27,1847.2,11.57,230.9,5.2,1970
RES-0092191,MSN-0002884,SAT-VIRT-36910,1981-06-28,UAE,Technology Demonstration,265.39,32.55,3044.3,4.89,13.5,8.5,1981
RES-0092192,MSN-0086694,SAT-0081736,2007-03-13,USA,Earth Observation,169.82,41.71,8383.3,10.56,40.3,19.7,2007
RES-0092193,MSN-0058115,SAT-0054983,2022-01-25,ESA,Earth Observation,79.01,29.7,9625.4,12.82,161.8,41.0,2022
RES-0092194,MSN-0001781,SAT-VIRT-95847,1984-11-27,Russia,Science,61.87,25.45,4074.3,3.47,114.7,27.3,1984
RES-0092195,MSN-0042394,SAT-0040247,2007-06-17,Russia,Technology Demonstration,55.8,8.95,872.1,10.67,49.5,5.9,2007
RES-0092196,MSN-0029253,SAT-0027697,2016-01-02,India,Navigation,173.41,46.05,3314.2,1.41,33.7,17.3,2016
RES-0092197,MSN-0008395,SAT-VIRT-21841,2018-08-27,India,Deep Space,793.77,56.73,713.1,2.62,64.5,28.7,2018
RES-0092198,MSN-0023303,SAT-0022095,2020-02-04,USA,Science,567.17,56.48,5983.2,11.84,221.9,45.3,2020
RES-0092199,MSN-0039513,SAT-0037464,1970-05-20,USA,Weather,233.02,31.78,2446.8,28.63,61.2,44.3,1970
RES-0092200,MSN-0048904,SAT-0046262,1999-10-08,ESA,Navigation,222.68,39.58,3038.1,14.15,66.2,19.1,1999
RES-0092201,MSN-0071423,SAT-0067416,2004-07-28,USA,Weather,295.84,28.42,6808.4,24.62,119.2,42.2,2004
RES-0092202,MSN-0078988,SAT-0074557,1998-04-23,USA,Navigation,44.02,23.63,693.2,8.11,52.3,20.5,1998
RES-0092203,MSN-0026533,SAT-0025117,2017-02-13,USA,Communications,952.2,78.74,1253.8,1.4,47.1,42.8,2017
RES-0092204,MSN-0038851,SAT-0036820,2011-08-23,Japan,Science,89.94,21.49,8801.9,8.55,192.1,42.5,2011
RES-0092205,MSN-0019559,SAT-0018539,2011-02-11,ESA,Communications,410.47,97.82,2600.4,7.73,22.7,17.7,2011
RES-0092206,MSN-0045495,SAT-0043107,1978-09-11,USA,Navigation,334.91,38.88,1073.9,12.38,55.8,11.0,1978
RES-0092207,MSN-0063041,SAT-0059555,1994-07-20,India,Communications,1207.82,120.05,2188.7,5.12,42.3,37.4,1994
RES-0092208,MSN-0026966,SAT-0025507,2023-05-07,ESA,Earth Observation,212.14,36.88,11624.7,38.31,143.4,14.6,2023
RES-0092209,MSN-0036824,SAT-0034889,1987-04-15,Russia,Science,256.96,28.89,9515.5,12.63,126.5,45.6,1987
RES-0092210,MSN-0067586,SAT-VIRT-08881,1969-05-12,China,Communications,187.76,25.19,1671.2,10.92,30.8,5.8,1969
RES-0092211,MSN-0041292,SAT-0039141,2002-05-08,USA,Military Reconnaissance,792.09,45.25,2892.2,3.39,26.9,12.1,2002
RES-0092212,MSN-0042372,SAT-0040227,1997-05-21,Russia,Earth Observation,631.78,55.99,8369.7,14.84,173.3,30.6,1997
RES-0092213,MSN-0092179,SAT-0086910,2006-08-21,USA,Science,290.54,41.36,9470.6,41.73,96.3,33.4,2006
RES-0092214,MSN-0074837,SAT-VIRT-46340,1983-04-01,South Korea,Earth Observation,368.62,65.44,3631.6,22.16,31.6,43.0,1983
RES-0092215,MSN-0010216,SAT-0009637,2022-11-22,Russia,Earth Observation,235.83,45.64,5527.9,14.24,199.0,21.0,2022
RES-0092216,MSN-0079976,SAT-0075427,2002-10-16,Other,Earth Observation,359.47,32.57,3978.7,45.57,171.2,15.3,2002
RES-0092217,MSN-0062902,SAT-VIRT-49987,1964-08-20,USA,Science,274.39,50.41,2098.2,37.8,163.9,27.4,1964
RES-0092218,MSN-0065223,SAT-0061637,2020-07-25,China,Science,529.81,35.93,4436.2,3.81,226.6,10.2,2020
RES-0092219,MSN-0033241,SAT-0031479,1990-05-14,China,Technology Demonstration,170.14,29.01,1794.6,5.02,58.1,42.0,1990
RES-0092220,MSN-0098085,SAT-0092387,2013-02-26,USA,Earth Observation,176.9,49.03,6701.6,38.9,203.3,17.8,2013
RES-0092221,MSN-0092746,SAT-0087406,2018-07-01,China,Science,259.47,51.15,11367.0,12.2,187.2,31.5,2018
RES-0092222,MSN-0069071,SAT-0065214,2009-04-07,UK,Science,375.54,48.45,10402.4,35.17,50.3,12.5,2009
RES-0092223,MSN-0093928,SAT-0088473,2011-03-26,USA,Earth Observation,106.26,13.21,6548.5,34.47,227.9,32.5,2011
RES-0092224,MSN-0041009,SAT-0038861,1990-10-27,China,Military Reconnaissance,337.76,45.81,1826.1,10.24,34.6,23.7,1990
RES-0092225,MSN-0089004,SAT-0083811,1986-10-04,USA,Technology Demonstration,227.96,45.01,1954.7,1.21,29.5,20.4,1986
RES-0092226,MSN-0009634,SAT-0009073,2017-10-07,China,Science,276.56,42.3,7497.5,9.79,224.5,42.5,2017
RES-0092227,MSN-0063421,SAT-0059954,1996-09-20,USA,Military Reconnaissance,1182.78,138.11,513.7,4.35,32.4,22.5,1996
RES-0092228,MSN-0090216,SAT-VIRT-47482,2015-04-28,India,Crewed Mission,2086.09,215.84,3154.2,1.24,31.9,28.4,2015
RES-0092229,MSN-0013404,SAT-VIRT-31943,2012-12-06,USA,Communications,1187.87,111.92,3030.9,14.23,41.2,25.6,2012
RES-0092230,MSN-0033296,SAT-0031531,2017-08-01,USA,Technology Demonstration,63.19,25.49,2400.6,8.79,28.0,4.9,2017
RES-0092231,MSN-0000922,SAT-0000860,2002-03-04,Brazil,Weather,279.07,32.9,6784.7,19.91,65.8,11.0,2002
RES-0092232,MSN-0022105,SAT-0020987,1994-06-26,USA,Navigation,375.89,68.7,1244.9,4.05,50.5,8.7,1994
RES-0092233,MSN-0004382,SAT-0004125,1970-01-13,USA,Science,385.83,45.13,6722.6,40.14,145.5,23.7,1970
RES-0092234,MSN-0065684,SAT-0062037,1986-08-18,USA,Science,422.55,38.66,4763.4,18.5,133.1,4.4,1986
RES-0092235,MSN-0028898,SAT-0027350,1970-01-04,USA,Earth Observation,62.22,18.82,11145.1,28.93,96.6,5.8,1970
RES-0092236,MSN-0091759,SAT-0086514,1999-06-03,Japan,Science,265.16,54.73,6144.6,6.15,121.7,35.5,1999
RES-0092237,MSN-0086637,SAT-0081681,2017-07-26,ESA,Military Reconnaissance,514.37,80.67,2414.9,1.32,15.3,16.6,2017
RES-0092238,MSN-0042601,SAT-0040431,2008-08-11,India,Military Reconnaissance,1306.75,79.16,1041.1,1.41,44.1,4.2,2008
RES-0092239,MSN-0070658,SAT-0066681,2010-04-12,Brazil,Communications,941.84,114.0,1044.5,6.98,27.3,36.2,2010
RES-0092240,MSN-0094986,SAT-0089466,2014-03-19,India,Space Station,1477.91,179.18,1623.9,8.61,30.5,46.1,2014
RES-0092241,MSN-0019618,SAT-0018596,1983-09-14,Other,Science,169.87,18.89,10228.9,34.92,227.6,43.2,1983
RES-0092242,MSN-0012691,SAT-VIRT-36326,2021-03-21,USA,Crewed Mission,4749.07,238.36,869.8,5.45,16.8,19.0,2021
RES-0092243,MSN-0050305,SAT-VIRT-73671,1996-11-04,USA,Deep Space,1033.92,71.57,2803.4,2.74,56.3,35.4,1996
RES-0092244,MSN-0052924,SAT-0050166,2018-04-10,ESA,Weather,265.14,20.77,4934.7,2.37,115.7,4.8,2018
RES-0092245,MSN-0016359,SAT-0015646,2017-07-15,USA,Science,289.46,54.97,3688.5,33.03,193.2,5.0,2017
RES-0092246,MSN-0075740,SAT-0071521,1996-03-05,Russia,Earth Observation,514.88,37.64,3973.7,28.41,94.8,4.0,1996
RES-0092247,MSN-0091852,SAT-0086609,1992-04-09,USA,Navigation,603.03,52.23,841.8,14.7,39.8,17.5,1992
RES-0092248,MSN-0078931,SAT-0074508,2006-05-06,USA,Weather,178.29,31.09,5484.7,18.13,40.6,10.8,2006
RES-0092249,MSN-0083304,SAT-VIRT-57159,2007-05-14,USA,Deep Space,542.1,42.43,3206.7,3.58,65.2,32.4,2007
RES-0092250,MSN-0036474,SAT-0034583,2018-08-16,ESA,Earth Observation,338.97,62.45,8060.8,46.13,48.3,22.7,2018
RES-0092251,MSN-0060630,SAT-0057367,2008-02-17,ESA,Weather,41.43,25.96,5804.9,28.88,79.4,11.8,2008
RES-0092252,MSN-0046885,SAT-0044370,2023-01-26,Russia,Earth Observation,122.96,33.52,2479.3,9.02,202.7,6.8,2023
RES-0092253,MSN-0091092,SAT-0085878,2012-07-05,Japan,Military Reconnaissance,453.86,121.91,1567.6,12.62,11.7,27.3,2012
RES-0092254,MSN-0084508,SAT-0079666,1998-11-16,China,Science,279.83,42.58,5662.8,48.45,82.3,5.2,1998
RES-0092255,MSN-0029387,SAT-0027828,2024-05-25,USA,Earth Observation,55.54,17.39,9565.4,46.6,95.2,30.7,2024
RES-0092256,MSN-0071150,SAT-0067144,2013-02-13,USA,Communications,712.27,79.01,3347.0,12.69,62.2,32.6,2013
RES-0092257,MSN-0016122,SAT-VIRT-10075,1983-08-11,China,Science,350.28,36.51,4937.0,27.11,215.1,41.0,1983
RES-0092258,MSN-0033305,SAT-0031540,2009-04-03,USA,Communications,805.64,70.01,535.9,1.42,40.1,30.0,2009
RES-0092259,MSN-0060738,SAT-VIRT-44375,2004-03-04,USA,Earth Observation,251.69,62.07,7929.3,14.98,234.0,45.6,2004
RES-0092260,MSN-0018840,SAT-0017863,2004-06-03,Japan,Communications,350.55,47.43,1581.1,2.49,63.2,27.4,2004
